campaign,pair_id,workload,seed,handle_mode,first_operation_id,repetition_id,paired_target_strategy,first_strategy,second_strategy,baseline_schedule_position,target_schedule_position,baseline_request_id,target_request_id,same_warm_session,same_run_config,same_manifest,same_image,baseline_first_query_us,target_first_query_us,baseline_open_us,target_open_us,baseline_deliver_us,target_deliver_us
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r4-layers_5,native_ycsb_c_read_zipf,8,standalone,0,4,layers_5,baseline,layers_5,1235,1236,native_ycsb_c_read_zipf-s8-f0-standalone-r4-layers_5:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r4-layers_5:layers_5,true,true,true,true,270.523,233.154,3343.1,376.11,0.131,36.759
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r4-2e_K10,native_ycsb_c_read_zipf,8,standalone,0,4,2e_K10,baseline,2e_K10,1237,1238,native_ycsb_c_read_zipf-s8-f0-standalone-r4-2e_K10:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r4-2e_K10:2e_K10,true,true,true,true,293.466,232.643,3436.475,396.227,0.141,517.613
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r4-2f_slru,native_ycsb_c_read_zipf,8,standalone,0,4,2f_slru,baseline,2f_slru,1239,1240,native_ycsb_c_read_zipf-s8-f0-standalone-r4-2f_slru:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r4-2f_slru:2f_slru,true,true,true,true,279.79,13.705,3411.578,185.926,0.141,103635.551
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2d,native_ycsb_c_read_zipf,8,standalone,0,5,2d,2d,baseline,1242,1241,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2d:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2d:2d,true,true,true,true,289.92,72.895,417.677,2391.77,0.141,386.259
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r5-layers_5,native_ycsb_c_read_zipf,8,standalone,0,5,layers_5,layers_5,baseline,1244,1243,native_ycsb_c_read_zipf-s8-f0-standalone-r5-layers_5:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r5-layers_5:layers_5,true,true,true,true,237.482,137.927,392.39,2496.055,0.13,33.693
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2e_K10,native_ycsb_c_read_zipf,8,standalone,0,5,2e_K10,2e_K10,baseline,1246,1245,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2e_K10:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2e_K10:2e_K10,true,true,true,true,285.401,74.9,389.425,2206.936,0.121,432.906
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2f_slru,native_ycsb_c_read_zipf,8,standalone,0,5,2f_slru,baseline,2f_slru,1247,1248,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2f_slru:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r5-2f_slru:2f_slru,true,true,true,true,290.02,13.735,3411.147,176.118,0.14,103400.843
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2d,native_ycsb_c_read_zipf,8,standalone,0,6,2d,baseline,2d,1249,1250,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2d:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2d:2d,true,true,true,true,270.494,231.942,3334.795,413.62,0.18,466.098
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r6-layers_5,native_ycsb_c_read_zipf,8,standalone,0,6,layers_5,baseline,layers_5,1251,1252,native_ycsb_c_read_zipf-s8-f0-standalone-r6-layers_5:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r6-layers_5:layers_5,true,true,true,true,272.698,229.237,3458.415,374.587,0.15,37.009
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2e_K10,native_ycsb_c_read_zipf,8,standalone,0,6,2e_K10,baseline,2e_K10,1253,1254,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2e_K10:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2e_K10:2e_K10,true,true,true,true,283.728,73.658,3387.674,343.209,0.15,525.057
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2f_slru,native_ycsb_c_read_zipf,8,standalone,0,6,2f_slru,baseline,2f_slru,1255,1256,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2f_slru:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r6-2f_slru:2f_slru,true,true,true,true,296.441,13.225,3365.161,178.412,0.141,102448.489
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2d,native_ycsb_c_read_zipf,8,standalone,0,7,2d,2d,baseline,1258,1257,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2d:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2d:2d,true,true,true,true,290.812,246.178,407.589,2360.232,0.13,392.721
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r7-layers_5,native_ycsb_c_read_zipf,8,standalone,0,7,layers_5,layers_5,baseline,1260,1259,native_ycsb_c_read_zipf-s8-f0-standalone-r7-layers_5:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r7-layers_5:layers_5,true,true,true,true,234.687,147.334,395.296,2458.755,0.14,35.936
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2e_K10,native_ycsb_c_read_zipf,8,standalone,0,7,2e_K10,2e_K10,baseline,1262,1261,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2e_K10:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2e_K10:2e_K10,true,true,true,true,291.562,240.267,397.52,2327.871,0.15,434.409
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2f_slru,native_ycsb_c_read_zipf,8,standalone,0,7,2f_slru,baseline,2f_slru,1263,1264,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2f_slru:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r7-2f_slru:2f_slru,true,true,true,true,282.115,13.596,3407.41,180.566,0.221,103167.607
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2d,native_ycsb_c_read_zipf,8,standalone,0,8,2d,2d,baseline,1266,1265,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2d:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2d:2d,true,true,true,true,289.91,74.659,420.091,2337.139,0.15,394.203
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r8-layers_5,native_ycsb_c_read_zipf,8,standalone,0,8,layers_5,layers_5,baseline,1268,1267,native_ycsb_c_read_zipf-s8-f0-standalone-r8-layers_5:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r8-layers_5:layers_5,true,true,true,true,232.472,134.199,391.729,2431.204,0.14,36.498
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2e_K10,native_ycsb_c_read_zipf,8,standalone,0,8,2e_K10,2e_K10,baseline,1270,1269,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2e_K10:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2e_K10:2e_K10,true,true,true,true,437.504,235.658,631.295,2354.09,0.15,433.657
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2f_slru,native_ycsb_c_read_zipf,8,standalone,0,8,2f_slru,baseline,2f_slru,1271,1272,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2f_slru:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r8-2f_slru:2f_slru,true,true,true,true,287.275,13.295,3327.942,173.643,0.121,102354.873
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2d,native_ycsb_c_read_zipf,8,standalone,0,9,2d,2d,baseline,1274,1273,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2d:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2d:2d,true,true,true,true,287.996,73.577,412.999,2244.226,0.14,387.722
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r9-layers_5,native_ycsb_c_read_zipf,8,standalone,0,9,layers_5,baseline,layers_5,1275,1276,native_ycsb_c_read_zipf-s8-f0-standalone-r9-layers_5:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r9-layers_5:layers_5,true,true,true,true,135.342,227.263,3194.424,371.571,0.12,35.547
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2e_K10,native_ycsb_c_read_zipf,8,standalone,0,9,2e_K10,baseline,2e_K10,1277,1278,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2e_K10:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2e_K10:2e_K10,true,true,true,true,276.825,74.509,3377.224,262.439,0.15,537.601
primary,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2f_slru,native_ycsb_c_read_zipf,8,standalone,0,9,2f_slru,baseline,2f_slru,1279,1280,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2f_slru:baseline,native_ycsb_c_read_zipf-s8-f0-standalone-r9-2f_slru:2f_slru,true,true,true,true,284.139,13.495,3352.448,179.024,0.15,103533.575
primary,native_ycsb_c_read_zipf-s9-f0-warm-r0-2d,native_ycsb_c_read_zipf,9,warm,0,0,2d,2d,baseline,1282,1281,native_ycsb_c_read_zipf-s9-f0-warm-r0-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r0-2d:2d,true,true,true,true,360.841,2269.133,0.0,0.0,0.15,392.911
primary,native_ycsb_c_read_zipf-s9-f0-warm-r0-layers_5,native_ycsb_c_read_zipf,9,warm,0,0,layers_5,baseline,layers_5,1283,1284,native_ycsb_c_read_zipf-s9-f0-warm-r0-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r0-layers_5:layers_5,true,true,true,true,3391.42,269.521,0.0,0.0,0.14,39.373
primary,native_ycsb_c_read_zipf-s9-f0-warm-r0-2e_K10,native_ycsb_c_read_zipf,9,warm,0,0,2e_K10,baseline,2e_K10,1285,1286,native_ycsb_c_read_zipf-s9-f0-warm-r0-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r0-2e_K10:2e_K10,true,true,true,true,3370.17,97.582,0.0,0.0,0.141,511.452
primary,native_ycsb_c_read_zipf-s9-f0-warm-r0-2f_slru,native_ycsb_c_read_zipf,9,warm,0,0,2f_slru,baseline,2f_slru,1287,1288,native_ycsb_c_read_zipf-s9-f0-warm-r0-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r0-2f_slru:2f_slru,true,true,true,true,3357.617,36.077,0.0,0.0,0.14,102421.015
primary,native_ycsb_c_read_zipf-s9-f0-warm-r1-2d,native_ycsb_c_read_zipf,9,warm,0,1,2d,baseline,2d,1289,1290,native_ycsb_c_read_zipf-s9-f0-warm-r1-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r1-2d:2d,true,true,true,true,3177.292,156.291,0.0,0.0,0.15,474.432
primary,native_ycsb_c_read_zipf-s9-f0-warm-r1-layers_5,native_ycsb_c_read_zipf,9,warm,0,1,layers_5,layers_5,baseline,1292,1291,native_ycsb_c_read_zipf-s9-f0-warm-r1-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r1-layers_5:layers_5,true,true,true,true,661.551,2520.831,0.0,0.0,0.14,34.774
primary,native_ycsb_c_read_zipf-s9-f0-warm-r1-2e_K10,native_ycsb_c_read_zipf,9,warm,0,1,2e_K10,baseline,2e_K10,1293,1294,native_ycsb_c_read_zipf-s9-f0-warm-r1-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r1-2e_K10:2e_K10,true,true,true,true,3244.377,115.174,0.0,0.0,0.14,512.603
primary,native_ycsb_c_read_zipf-s9-f0-warm-r1-2f_slru,native_ycsb_c_read_zipf,9,warm,0,1,2f_slru,2f_slru,baseline,1296,1295,native_ycsb_c_read_zipf-s9-f0-warm-r1-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r1-2f_slru:2f_slru,true,true,true,true,378.394,35.806,0.0,0.0,0.15,102904.844
primary,native_ycsb_c_read_zipf-s9-f0-warm-r2-2d,native_ycsb_c_read_zipf,9,warm,0,2,2d,baseline,2d,1297,1298,native_ycsb_c_read_zipf-s9-f0-warm-r2-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r2-2d:2d,true,true,true,true,3366.915,318.333,0.0,0.0,0.12,460.457
primary,native_ycsb_c_read_zipf-s9-f0-warm-r2-layers_5,native_ycsb_c_read_zipf,9,warm,0,2,layers_5,baseline,layers_5,1299,1300,native_ycsb_c_read_zipf-s9-f0-warm-r2-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r2-layers_5:layers_5,true,true,true,true,3319.606,280.532,0.0,0.0,0.13,36.898
primary,native_ycsb_c_read_zipf-s9-f0-warm-r2-2e_K10,native_ycsb_c_read_zipf,9,warm,0,2,2e_K10,baseline,2e_K10,1301,1302,native_ycsb_c_read_zipf-s9-f0-warm-r2-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r2-2e_K10:2e_K10,true,true,true,true,3325.508,259.764,0.0,0.0,0.181,516.952
primary,native_ycsb_c_read_zipf-s9-f0-warm-r2-2f_slru,native_ycsb_c_read_zipf,9,warm,0,2,2f_slru,2f_slru,baseline,1304,1303,native_ycsb_c_read_zipf-s9-f0-warm-r2-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r2-2f_slru:2f_slru,true,true,true,true,381.049,35.316,0.0,0.0,0.15,103178.753
primary,native_ycsb_c_read_zipf-s9-f0-warm-r3-2d,native_ycsb_c_read_zipf,9,warm,0,3,2d,2d,baseline,1306,1305,native_ycsb_c_read_zipf-s9-f0-warm-r3-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r3-2d:2d,true,true,true,true,358.527,2253.052,0.0,0.0,0.13,410.383
primary,native_ycsb_c_read_zipf-s9-f0-warm-r3-layers_5,native_ycsb_c_read_zipf,9,warm,0,3,layers_5,layers_5,baseline,1308,1307,native_ycsb_c_read_zipf-s9-f0-warm-r3-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r3-layers_5:layers_5,true,true,true,true,309.286,2436.413,0.0,0.0,0.151,47.178
primary,native_ycsb_c_read_zipf-s9-f0-warm-r3-2e_K10,native_ycsb_c_read_zipf,9,warm,0,3,2e_K10,2e_K10,baseline,1310,1309,native_ycsb_c_read_zipf-s9-f0-warm-r3-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r3-2e_K10:2e_K10,true,true,true,true,360.19,2236.07,0.0,0.0,0.14,438.206
primary,native_ycsb_c_read_zipf-s9-f0-warm-r3-2f_slru,native_ycsb_c_read_zipf,9,warm,0,3,2f_slru,2f_slru,baseline,1312,1311,native_ycsb_c_read_zipf-s9-f0-warm-r3-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r3-2f_slru:2f_slru,true,true,true,true,363.737,34.103,0.0,0.0,0.131,104592.612
primary,native_ycsb_c_read_zipf-s9-f0-warm-r4-2d,native_ycsb_c_read_zipf,9,warm,0,4,2d,2d,baseline,1314,1313,native_ycsb_c_read_zipf-s9-f0-warm-r4-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r4-2d:2d,true,true,true,true,362.675,2266.477,0.0,0.0,0.13,388.834
primary,native_ycsb_c_read_zipf-s9-f0-warm-r4-layers_5,native_ycsb_c_read_zipf,9,warm,0,4,layers_5,baseline,layers_5,1315,1316,native_ycsb_c_read_zipf-s9-f0-warm-r4-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r4-layers_5:layers_5,true,true,true,true,373.004,273.749,0.0,0.0,0.13,36.088
primary,native_ycsb_c_read_zipf-s9-f0-warm-r4-2e_K10,native_ycsb_c_read_zipf,9,warm,0,4,2e_K10,2e_K10,baseline,1318,1317,native_ycsb_c_read_zipf-s9-f0-warm-r4-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r4-2e_K10:2e_K10,true,true,true,true,361.824,2209.651,0.0,0.0,0.15,428.157
primary,native_ycsb_c_read_zipf-s9-f0-warm-r4-2f_slru,native_ycsb_c_read_zipf,9,warm,0,4,2f_slru,2f_slru,baseline,1320,1319,native_ycsb_c_read_zipf-s9-f0-warm-r4-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r4-2f_slru:2f_slru,true,true,true,true,369.898,32.27,0.0,0.0,0.141,102869.174
primary,native_ycsb_c_read_zipf-s9-f0-warm-r5-2d,native_ycsb_c_read_zipf,9,warm,0,5,2d,2d,baseline,1322,1321,native_ycsb_c_read_zipf-s9-f0-warm-r5-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r5-2d:2d,true,true,true,true,357.926,2312.072,0.0,0.0,0.13,389.775
primary,native_ycsb_c_read_zipf-s9-f0-warm-r5-layers_5,native_ycsb_c_read_zipf,9,warm,0,5,layers_5,baseline,layers_5,1323,1324,native_ycsb_c_read_zipf-s9-f0-warm-r5-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r5-layers_5:layers_5,true,true,true,true,3152.866,269.181,0.0,0.0,0.13,36.457
primary,native_ycsb_c_read_zipf-s9-f0-warm-r5-2e_K10,native_ycsb_c_read_zipf,9,warm,0,5,2e_K10,2e_K10,baseline,1326,1325,native_ycsb_c_read_zipf-s9-f0-warm-r5-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r5-2e_K10:2e_K10,true,true,true,true,363.426,106.077,0.0,0.0,0.14,516.04
primary,native_ycsb_c_read_zipf-s9-f0-warm-r5-2f_slru,native_ycsb_c_read_zipf,9,warm,0,5,2f_slru,baseline,2f_slru,1327,1328,native_ycsb_c_read_zipf-s9-f0-warm-r5-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r5-2f_slru:2f_slru,true,true,true,true,3312.774,37.099,0.0,0.0,0.13,103548.437
primary,native_ycsb_c_read_zipf-s9-f0-warm-r6-2d,native_ycsb_c_read_zipf,9,warm,0,6,2d,2d,baseline,1330,1329,native_ycsb_c_read_zipf-s9-f0-warm-r6-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r6-2d:2d,true,true,true,true,1049.884,2153.406,0.0,0.0,0.25,391.419
primary,native_ycsb_c_read_zipf-s9-f0-warm-r6-layers_5,native_ycsb_c_read_zipf,9,warm,0,6,layers_5,baseline,layers_5,1331,1332,native_ycsb_c_read_zipf-s9-f0-warm-r6-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r6-layers_5:layers_5,true,true,true,true,3347.308,275.673,0.0,0.0,0.121,37.359
primary,native_ycsb_c_read_zipf-s9-f0-warm-r6-2e_K10,native_ycsb_c_read_zipf,9,warm,0,6,2e_K10,baseline,2e_K10,1333,1334,native_ycsb_c_read_zipf-s9-f0-warm-r6-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r6-2e_K10:2e_K10,true,true,true,true,3222.236,260.926,0.0,0.0,0.13,526.249
primary,native_ycsb_c_read_zipf-s9-f0-warm-r6-2f_slru,native_ycsb_c_read_zipf,9,warm,0,6,2f_slru,baseline,2f_slru,1335,1336,native_ycsb_c_read_zipf-s9-f0-warm-r6-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r6-2f_slru:2f_slru,true,true,true,true,3361.154,35.977,0.0,0.0,0.12,104228.101
primary,native_ycsb_c_read_zipf-s9-f0-warm-r7-2d,native_ycsb_c_read_zipf,9,warm,0,7,2d,2d,baseline,1338,1337,native_ycsb_c_read_zipf-s9-f0-warm-r7-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r7-2d:2d,true,true,true,true,387.872,2280.463,0.0,0.0,0.13,393.592
primary,native_ycsb_c_read_zipf-s9-f0-warm-r7-layers_5,native_ycsb_c_read_zipf,9,warm,0,7,layers_5,baseline,layers_5,1339,1340,native_ycsb_c_read_zipf-s9-f0-warm-r7-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r7-layers_5:layers_5,true,true,true,true,3316.651,270.954,0.0,0.0,0.12,31.208
primary,native_ycsb_c_read_zipf-s9-f0-warm-r7-2e_K10,native_ycsb_c_read_zipf,9,warm,0,7,2e_K10,2e_K10,baseline,1342,1341,native_ycsb_c_read_zipf-s9-f0-warm-r7-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r7-2e_K10:2e_K10,true,true,true,true,361.793,2229.318,0.0,0.0,0.15,423.347
primary,native_ycsb_c_read_zipf-s9-f0-warm-r7-2f_slru,native_ycsb_c_read_zipf,9,warm,0,7,2f_slru,baseline,2f_slru,1343,1344,native_ycsb_c_read_zipf-s9-f0-warm-r7-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r7-2f_slru:2f_slru,true,true,true,true,3306.833,35.626,0.0,0.0,0.14,102392.494
primary,native_ycsb_c_read_zipf-s9-f0-warm-r8-2d,native_ycsb_c_read_zipf,9,warm,0,8,2d,baseline,2d,1345,1346,native_ycsb_c_read_zipf-s9-f0-warm-r8-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r8-2d:2d,true,true,true,true,3350.093,154.968,0.0,0.0,0.14,475.244
primary,native_ycsb_c_read_zipf-s9-f0-warm-r8-layers_5,native_ycsb_c_read_zipf,9,warm,0,8,layers_5,layers_5,baseline,1348,1347,native_ycsb_c_read_zipf-s9-f0-warm-r8-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r8-layers_5:layers_5,true,true,true,true,313.624,2643.739,0.0,0.0,0.14,36.608
primary,native_ycsb_c_read_zipf-s9-f0-warm-r8-2e_K10,native_ycsb_c_read_zipf,9,warm,0,8,2e_K10,baseline,2e_K10,1349,1350,native_ycsb_c_read_zipf-s9-f0-warm-r8-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r8-2e_K10:2e_K10,true,true,true,true,379.536,101.559,0.0,0.0,0.16,507.434
primary,native_ycsb_c_read_zipf-s9-f0-warm-r8-2f_slru,native_ycsb_c_read_zipf,9,warm,0,8,2f_slru,baseline,2f_slru,1351,1352,native_ycsb_c_read_zipf-s9-f0-warm-r8-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r8-2f_slru:2f_slru,true,true,true,true,374.247,34.454,0.0,0.0,0.141,103107.925
primary,native_ycsb_c_read_zipf-s9-f0-warm-r9-2d,native_ycsb_c_read_zipf,9,warm,0,9,2d,2d,baseline,1354,1353,native_ycsb_c_read_zipf-s9-f0-warm-r9-2d:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r9-2d:2d,true,true,true,true,363.356,2374.098,0.0,0.0,0.16,398.521
primary,native_ycsb_c_read_zipf-s9-f0-warm-r9-layers_5,native_ycsb_c_read_zipf,9,warm,0,9,layers_5,baseline,layers_5,1355,1356,native_ycsb_c_read_zipf-s9-f0-warm-r9-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r9-layers_5:layers_5,true,true,true,true,3130.044,274.05,0.0,0.0,0.12,35.716
primary,native_ycsb_c_read_zipf-s9-f0-warm-r9-2e_K10,native_ycsb_c_read_zipf,9,warm,0,9,2e_K10,2e_K10,baseline,1358,1357,native_ycsb_c_read_zipf-s9-f0-warm-r9-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r9-2e_K10:2e_K10,true,true,true,true,857.215,2068.939,0.0,0.0,0.14,436.182
primary,native_ycsb_c_read_zipf-s9-f0-warm-r9-2f_slru,native_ycsb_c_read_zipf,9,warm,0,9,2f_slru,2f_slru,baseline,1360,1359,native_ycsb_c_read_zipf-s9-f0-warm-r9-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-warm-r9-2f_slru:2f_slru,true,true,true,true,368.165,35.225,0.0,0.0,0.15,103066.026
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2d,native_ycsb_c_read_zipf,9,standalone,0,0,2d,2d,baseline,1362,1361,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2d:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2d:2d,true,true,true,true,262.268,230.489,419.39,2100.839,0.131,428.628
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r0-layers_5,native_ycsb_c_read_zipf,9,standalone,0,0,layers_5,baseline,layers_5,1363,1364,native_ycsb_c_read_zipf-s9-f0-standalone-r0-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r0-layers_5:layers_5,true,true,true,true,261.426,229.838,3429.801,364.428,0.16,36.738
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2e_K10,native_ycsb_c_read_zipf,9,standalone,0,0,2e_K10,baseline,2e_K10,1365,1366,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2e_K10:2e_K10,true,true,true,true,288.748,12.934,3379.528,335.444,0.15,507.203
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2f_slru,native_ycsb_c_read_zipf,9,standalone,0,0,2f_slru,baseline,2f_slru,1367,1368,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r0-2f_slru:2f_slru,true,true,true,true,117.259,13.164,3240.759,176.699,0.15,102025.829
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2d,native_ycsb_c_read_zipf,9,standalone,0,1,2d,2d,baseline,1370,1369,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2d:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2d:2d,true,true,true,true,265.985,228.495,416.064,2386.4,0.14,392.32
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r1-layers_5,native_ycsb_c_read_zipf,9,standalone,0,1,layers_5,layers_5,baseline,1372,1371,native_ycsb_c_read_zipf-s9-f0-standalone-r1-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r1-layers_5:layers_5,true,true,true,true,239.826,113.351,399.032,2429.31,0.151,36.457
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2e_K10,native_ycsb_c_read_zipf,9,standalone,0,1,2e_K10,2e_K10,baseline,1374,1373,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2e_K10:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2e_K10:2e_K10,true,true,true,true,262.068,14.647,403.2,1908.03,0.181,483.459
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2f_slru,native_ycsb_c_read_zipf,9,standalone,0,1,2f_slru,2f_slru,baseline,1376,1375,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2f_slru:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r1-2f_slru:2f_slru,true,true,true,true,267.417,13.455,414.752,179.403,0.13,102395.787
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r2-2d,native_ycsb_c_read_zipf,9,standalone,0,2,2d,baseline,2d,1377,1378,native_ycsb_c_read_zipf-s9-f0-standalone-r2-2d:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r2-2d:2d,true,true,true,true,263.56,227.614,3325.207,406.988,0.14,476.737
primary,native_ycsb_c_read_zipf-s9-f0-standalone-r2-layers_5,native_ycsb_c_read_zipf,9,standalone,0,2,layers_5,layers_5,baseline,1380,1379,native_ycsb_c_read_zipf-s9-f0-standalone-r2-layers_5:baseline,native_ycsb_c_read_zipf-s9-f0-standalone-r2-layers_5:layers_5,true,true,true,true,235.939,270.082,392.881,2589.579,0.11,35.766
