seed,workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
3,YCu,orig,2f_top28,pread,128,7,0,0.00,100.00,579.18,2579.56,140.91,2438.64,3158.74,3017.82,5.90,1117.00,1531.00,1.11,55902588
3,YCu,orig,2f_top28,async,128,7,0,0.00,100.00,574.84,245.59,140.48,105.11,820.43,679.95,6.00,1117.00,1531.00,1.11,55913364
3,YCu,orig,layers_5,pread,128,7,0,0.00,100.00,1054.33,578.52,139.64,438.88,1632.85,1493.21,6.17,1117.00,1503.00,1.11,55914364
3,YCu,orig,layers_5,async,128,7,0,0.00,100.00,1054.58,211.23,140.96,70.27,1265.81,1124.85,6.22,1118.00,1502.00,1.10,55914200
3,YCu,orig,layers_92,pread,128,7,0,0.00,100.00,580.36,8084.20,141.26,7942.94,8664.56,8523.30,5.88,1117.00,1560.00,1.10,55915584
3,YCu,orig,layers_92,async,128,7,0,0.00,100.00,510.36,341.80,142.71,199.09,852.16,709.45,5.93,1118.00,1558.00,1.10,55917096
3,YCu,orig,baseline,baseline,128,8,0,0.00,0.00,1025.08,0.00,0.00,0.00,1025.08,1025.08,5.88,1118.00,1501.00,1.10,55934696
3,YCu,orig,2d,pread,128,8,0,0.00,100.00,577.37,8042.66,169.91,7872.75,8620.03,8450.12,6.00,1117.00,1561.00,1.10,55935996
3,YCu,orig,2d,async,128,8,0,0.00,100.00,580.18,371.90,170.46,201.44,952.08,781.62,6.01,1118.00,1559.00,1.10,55935792
3,YCu,orig,2e_K10,pread,128,8,0,0.00,100.00,580.93,9114.50,174.84,8939.66,9695.43,9520.59,6.32,1117.00,1562.00,1.10,55935688
3,YCu,orig,2e_K10,async,128,8,0,0.00,100.00,576.72,394.40,170.65,223.75,971.12,800.47,6.32,1118.00,1560.00,1.10,55935820
3,YCu,orig,2e_K500,pread,128,8,0,0.00,100.00,578.68,52340.03,169.72,52170.31,52918.71,52748.99,5.90,1118.00,1648.00,1.10,55937176
3,YCu,orig,2e_K500,async,128,8,0,0.00,100.00,581.10,1191.73,170.53,1021.20,1772.83,1602.30,6.01,1122.00,1629.00,1.10,55937872
3,YCu,orig,2f_slru,pread,128,8,0,0.00,100.00,113.12,104633.49,172.68,104460.81,104746.61,104573.93,1.81,0.00,1653.00,1.10,55937820
3,YCu,orig,2f_slru,async,128,8,0,0.00,100.00,102.37,42169.67,175.86,41993.81,42272.04,42096.18,1.84,0.00,1653.00,1.10,55935108
3,YCu,orig,2f_top14,pread,128,8,0,0.00,100.00,1059.46,1519.92,173.68,1346.24,2579.38,2405.70,6.30,1116.00,1521.00,1.10,55925776
3,YCu,orig,2f_top14,async,128,8,0,0.00,100.00,1064.11,259.25,173.75,85.50,1323.36,1149.61,6.35,1116.00,1521.00,1.10,55907560
3,YCu,orig,2f_top28,pread,128,8,0,0.00,100.00,588.72,2552.70,141.94,2410.76,3141.42,2999.48,6.35,1117.00,1531.00,1.10,55920636
3,YCu,orig,2f_top28,async,128,8,0,0.00,100.00,585.04,256.70,146.70,110.01,841.74,695.05,6.36,1117.00,1531.00,1.10,55920904
3,YCu,orig,layers_5,pread,128,8,0,0.00,100.00,1065.31,581.20,141.40,439.81,1646.51,1505.12,6.25,1117.00,1503.00,1.10,55902860
3,YCu,orig,layers_5,async,128,8,0,0.00,100.00,1004.14,207.85,140.14,67.71,1211.99,1071.85,6.10,1118.00,1502.00,1.09,55903876
3,YCu,orig,layers_92,pread,128,8,0,0.00,100.00,587.48,7998.99,171.48,7827.51,8586.47,8414.99,6.17,1117.00,1559.00,1.09,55905144
3,YCu,orig,layers_92,async,128,8,0,0.00,100.00,589.81,385.14,177.52,207.62,974.95,797.43,6.31,1118.00,1557.00,1.09,55903856
3,YCu,orig,baseline,baseline,128,9,0,0.00,0.00,1105.25,0.00,0.00,0.00,1105.25,1105.25,6.36,1118.00,1501.00,1.09,55905180
3,YCu,orig,2d,pread,128,9,0,0.00,100.00,576.61,8189.18,177.67,8011.51,8765.79,8588.12,6.06,1117.00,1561.00,1.09,55906788
3,YCu,orig,2d,async,128,9,0,0.00,100.00,582.24,378.06,173.16,204.91,960.30,787.15,6.29,1118.00,1556.00,1.09,55908968
3,YCu,orig,2e_K10,pread,128,9,0,0.00,100.00,578.42,9011.97,169.10,8842.87,9590.39,9421.29,6.04,1117.00,1563.00,1.09,55910512
3,YCu,orig,2e_K10,async,128,9,0,0.00,100.00,582.23,384.18,167.78,216.41,966.41,798.64,6.24,1118.00,1559.00,1.09,55904024
3,YCu,orig,2e_K500,pread,128,9,0,0.00,100.00,589.09,52930.35,173.44,52756.91,53519.44,53346.00,6.23,1118.00,1652.00,1.08,55917856
3,YCu,orig,2e_K500,async,128,9,0,0.00,100.00,581.76,1200.96,169.96,1031.00,1782.72,1612.76,6.13,1122.00,1631.00,1.08,55918580
3,YCu,orig,2f_slru,pread,128,9,0,0.00,100.00,107.44,104628.89,171.74,104457.15,104736.33,104564.59,1.83,0.00,1653.00,1.08,55917660
3,YCu,orig,2f_slru,async,128,9,0,0.00,100.00,104.84,42262.71,177.83,42084.87,42367.55,42189.71,1.86,0.00,1653.00,1.08,55916856
3,YCu,orig,2f_top14,pread,128,9,0,0.00,100.00,1062.25,1451.90,170.80,1281.10,2514.15,2343.35,6.03,1116.00,1521.00,1.08,55920180
3,YCu,orig,2f_top14,async,128,9,0,0.00,100.00,994.05,254.53,171.26,83.27,1248.58,1077.32,6.16,1116.00,1521.00,1.08,55920900
3,YCu,orig,2f_top28,pread,128,9,0,0.00,100.00,578.41,2619.80,142.72,2477.09,3198.21,3055.50,6.27,1117.00,1532.00,1.08,55921240
3,YCu,orig,2f_top28,async,128,9,0,0.00,100.00,584.98,248.23,143.54,104.69,833.21,689.67,6.33,1117.00,1531.00,1.08,55921876
3,YCu,orig,layers_5,pread,128,9,0,0.00,100.00,996.37,581.58,141.06,440.53,1577.95,1436.90,6.01,1117.00,1503.00,1.08,55924516
3,YCu,orig,layers_5,async,128,9,0,0.00,100.00,994.65,206.59,137.57,69.02,1201.24,1063.67,5.94,1118.00,1502.00,1.07,55915192
3,YCu,orig,layers_92,pread,128,9,0,0.00,100.00,583.17,8142.65,177.67,7964.97,8725.82,8548.14,6.28,1117.00,1560.00,1.07,55916432
3,YCu,orig,layers_92,async,128,9,0,0.00,100.00,588.79,280.01,72.10,207.91,868.80,796.70,6.35,1118.00,1559.00,1.07,55905292
3,YCu,orig,baseline,baseline,128,10,0,0.00,0.00,1067.75,0.00,0.00,0.00,1067.75,1067.75,6.32,1118.00,1501.00,1.07,55912712
3,YCu,orig,2d,pread,128,10,0,0.00,100.00,584.65,8172.40,171.40,8001.00,8757.05,8585.65,6.22,1117.00,1559.00,1.07,55933932
3,YCu,orig,2d,async,128,10,0,0.00,100.00,516.27,374.24,171.00,203.24,890.51,719.51,6.03,1118.00,1560.00,1.07,55936912
3,YCu,orig,2e_K10,pread,128,10,0,0.00,100.00,581.94,9075.88,171.03,8904.85,9657.82,9486.79,6.29,1117.00,1563.00,1.07,55937044
3,YCu,orig,2e_K10,async,128,10,0,0.00,100.00,588.68,394.21,168.37,225.84,982.89,814.52,6.32,1118.00,1560.00,1.07,55939872
3,YCu,orig,2e_K500,pread,128,10,0,0.00,100.00,585.85,52477.06,171.37,52305.68,53062.91,52891.53,5.96,1118.00,1647.00,1.15,55940856
3,YCu,orig,2e_K500,async,128,10,0,0.00,100.00,516.13,1229.54,171.17,1058.37,1745.67,1574.50,6.05,1122.00,1630.00,1.15,55942188
3,YCu,orig,2f_slru,pread,128,10,0,0.00,100.00,109.42,98720.75,170.82,98549.93,98830.17,98659.35,1.85,0.00,1653.00,1.15,55942496
3,YCu,orig,2f_slru,async,128,10,0,0.00,100.00,111.86,42379.57,168.93,42210.64,42491.43,42322.50,1.87,0.00,1653.00,1.15,55939804
3,YCu,orig,2f_top14,pread,128,10,0,0.00,100.00,1072.27,1453.25,168.60,1284.65,2525.52,2356.92,6.30,1116.00,1521.00,1.15,55943888
3,YCu,orig,2f_top14,async,128,10,0,0.00,100.00,1065.02,254.74,170.73,84.01,1319.76,1149.03,6.32,1116.00,1521.00,1.15,55936276
3,YCu,orig,2f_top28,pread,128,10,0,0.00,100.00,584.35,2640.53,147.80,2492.74,3224.88,3077.09,6.15,1117.00,1531.00,1.15,55935048
3,YCu,orig,2f_top28,async,128,10,0,0.00,100.00,579.34,246.10,142.11,104.00,825.44,683.34,6.00,1117.00,1531.00,1.15,55935600
3,YCu,orig,layers_5,pread,128,10,0,0.00,100.00,1061.11,590.69,147.90,442.79,1651.80,1503.90,6.20,1117.00,1503.00,1.15,55936584
3,YCu,orig,layers_5,async,128,10,0,0.00,100.00,1066.62,213.34,143.31,70.03,1279.96,1136.65,6.18,1118.00,1502.00,1.14,55935628
3,YCu,orig,layers_92,pread,128,10,0,0.00,100.00,581.30,8132.58,176.61,7955.97,8713.88,8537.27,6.34,1117.00,1558.00,1.14,55929488
3,YCu,orig,layers_92,async,128,10,0,0.00,100.00,590.50,377.52,173.89,203.63,968.02,794.13,6.40,1118.00,1556.00,1.14,55932676
3,YCu,orig,baseline,baseline,128,11,0,0.00,0.00,1028.91,0.00,0.00,0.00,1028.91,1028.91,6.03,1118.00,1501.00,1.14,55933508
3,YCu,orig,2d,pread,128,11,0,0.00,100.00,576.88,8043.09,177.23,7865.85,8619.97,8442.73,6.29,1117.00,1559.00,1.14,55933732
3,YCu,orig,2d,async,128,11,0,0.00,100.00,590.86,385.56,173.78,211.78,976.42,802.64,6.33,1118.00,1558.00,1.14,55934688
3,YCu,orig,2e_K10,pread,128,11,0,0.00,100.00,589.93,8991.22,171.43,8819.79,9581.15,9409.72,6.27,1117.00,1563.00,1.14,55935808
3,YCu,orig,2e_K10,async,128,11,0,0.00,100.00,591.92,387.49,172.09,215.40,979.41,807.32,6.22,1118.00,1560.00,1.14,55935688
3,YCu,orig,2e_K500,pread,128,11,0,0.00,100.00,581.42,52117.00,169.87,51947.13,52698.42,52528.55,5.91,1118.00,1647.00,1.12,55936156
3,YCu,orig,2e_K500,async,128,11,0,0.00,100.00,581.99,1184.36,169.80,1014.56,1766.35,1596.55,6.15,1122.00,1629.00,1.12,55936068
3,YCu,orig,2f_slru,pread,128,11,0,0.00,100.00,103.61,149213.19,171.34,149041.85,149316.80,149145.46,1.84,0.00,1653.00,1.12,55924444
3,YCu,orig,2f_slru,async,128,11,0,0.00,100.00,104.92,42247.75,171.35,42076.40,42352.67,42181.32,1.89,0.00,1653.00,1.12,55922144
3,YCu,orig,2f_top14,pread,128,11,0,0.00,100.00,991.53,1448.29,167.28,1281.01,2439.82,2272.54,5.87,1116.00,1521.00,1.12,55925264
3,YCu,orig,2f_top14,async,128,11,0,0.00,100.00,1068.35,252.96,168.84,84.12,1321.31,1152.47,6.18,1116.00,1521.00,1.12,55926812
3,YCu,orig,2f_top28,pread,128,11,0,0.00,100.00,586.39,2583.23,141.73,2441.50,3169.62,3027.89,6.34,1117.00,1531.00,1.12,55927824
3,YCu,orig,2f_top28,async,128,11,0,0.00,100.00,585.21,250.27,142.98,107.29,835.48,692.50,6.32,1117.00,1531.00,1.12,55927092
3,YCu,orig,layers_5,pread,128,11,0,0.00,100.00,1069.88,581.98,146.06,435.92,1651.86,1505.80,6.04,1117.00,1503.00,1.12,55928224
3,YCu,orig,layers_5,async,128,11,0,0.00,100.00,1067.30,214.17,142.87,71.30,1281.47,1138.60,6.25,1118.00,1502.00,1.11,55927836
3,YCu,orig,layers_92,pread,128,11,0,0.00,100.00,590.13,8137.73,175.72,7962.01,8727.86,8552.14,6.31,1117.00,1559.00,1.11,55928712
3,YCu,orig,layers_92,async,128,11,0,0.00,100.00,518.07,375.89,170.87,205.02,893.96,723.09,5.97,1118.00,1560.00,1.11,55937592
3,YCu,orig,lp_sorted,pread,128,1,1,0.00,100.00,106.80,98203.91,115.48,98088.43,98310.71,98195.23,1.84,0.00,1653.00,1.11,55933992
3,YCu,orig,lp_sorted,async,128,1,1,0.00,100.00,105.35,42256.93,114.87,42142.06,42362.28,42247.41,1.87,0.00,1653.00,1.11,55930688
3,YCu,orig,lp_shuf,pread,128,1,1,0.00,100.00,122.21,1550853.22,78.54,1550774.68,1550975.43,1550896.89,2.08,0.00,1653.00,1.11,55953572
3,YCu,orig,lp_shuf,async,128,1,1,0.00,100.00,105.48,41553.15,81.21,41471.94,41658.63,41577.42,1.85,0.00,1653.00,1.11,55952176
3,YCu,orig,lp_sorted,pread,128,2,0,0.00,100.00,114.42,100279.98,80.81,100199.17,100394.40,100313.59,1.82,0.00,1653.00,1.11,55860792
3,YCu,orig,lp_shuf,pread,128,2,0,0.00,100.00,123.02,1553517.15,89.97,1553427.19,1553640.17,1553550.21,2.09,0.00,1653.00,1.10,55955148
3,YCu,orig,lp_sorted,pread,128,3,0,0.00,100.00,103.41,102245.70,85.99,102159.71,102349.11,102263.12,1.89,0.00,1653.00,1.10,55935428
3,YCu,orig,lp_shuf,pread,128,3,0,0.00,100.00,124.33,1553101.30,77.88,1553023.43,1553225.63,1553147.76,2.06,0.00,1653.00,1.10,55926476
3,YCu,orig,lp_sorted,pread,128,4,0,0.00,100.00,113.19,105351.17,86.97,105264.20,105464.36,105377.39,1.85,0.00,1653.00,1.10,55927188
3,YCu,orig,lp_shuf,pread,128,4,0,0.00,100.00,122.86,1549268.06,85.73,1549182.33,1549390.92,1549305.19,2.11,0.00,1653.00,1.10,55927240
3,YCu,orig,lp_sorted,pread,128,5,0,0.00,100.00,108.73,102097.27,85.30,102011.97,102206.00,102120.70,1.85,0.00,1653.00,1.10,55928672
3,YCu,orig,lp_shuf,pread,128,5,0,0.00,100.00,122.32,1556304.08,84.75,1556219.33,1556426.40,1556341.65,2.07,0.00,1653.00,1.10,55924272
3,YCu,orig,lp_sorted,pread,128,6,0,0.00,100.00,111.33,104137.86,78.31,104059.55,104249.19,104170.88,1.84,0.00,1653.00,1.10,55925248
3,YCu,orig,lp_shuf,pread,128,6,0,0.00,100.00,123.32,1550908.36,85.56,1550822.80,1551031.68,1550946.12,2.09,0.00,1653.00,1.09,55925112
3,YCu,orig,lp_sorted,pread,128,7,0,0.00,100.00,110.96,103456.60,84.55,103372.05,103567.56,103483.01,1.83,0.00,1653.00,1.09,55925380
3,YCu,orig,lp_shuf,pread,128,7,0,0.00,100.00,111.14,1556805.57,85.66,1556719.91,1556916.71,1556831.05,2.06,0.00,1653.00,1.09,55923876
3,YCu,orig,lp_sorted,pread,128,8,0,0.00,100.00,108.83,100961.93,77.86,100884.07,101070.76,100992.90,1.83,0.00,1653.00,1.09,55924608
3,YCu,orig,lp_shuf,pread,128,8,0,0.00,100.00,125.92,1554767.07,84.31,1554682.77,1554892.99,1554808.69,2.07,0.00,1653.00,1.08,55924988
3,YCu,orig,lp_sorted,pread,128,9,0,0.00,100.00,113.56,100970.18,86.59,100883.58,101083.74,100997.14,1.83,0.00,1653.00,1.08,55926896
3,YCu,orig,lp_shuf,pread,128,9,0,0.00,100.00,126.93,1551102.51,83.50,1551019.01,1551229.44,1551145.94,2.07,0.00,1653.00,1.08,55928048
3,YCu,orig,lp_sorted,pread,128,10,0,0.00,100.00,113.23,104378.74,84.75,104293.99,104491.97,104407.22,1.83,0.00,1653.00,1.08,55929300
3,YCu,orig,lp_shuf,pread,128,10,0,0.00,100.00,122.49,1555073.29,78.59,1554994.70,1555195.78,1555117.19,2.09,0.00,1653.00,1.08,55945572
3,YCu,orig,lp_sorted,pread,128,11,0,0.00,100.00,109.89,98052.49,78.59,97973.90,98162.38,98083.79,1.83,0.00,1653.00,1.08,55948452
3,YCu,orig,lp_shuf,pread,128,11,0,0.00,100.00,127.26,1551163.66,78.92,1551084.74,1551290.92,1551212.00,2.08,0.00,1653.00,1.15,55949760
3,YCu,orig,learned_markov_14,pread,128,1,1,0.00,100.00,522.60,1403.98,116.38,1287.60,1926.58,1810.20,5.96,1116.00,1517.00,1.15,55952776
3,YCu,orig,learned_markov_14,async,128,1,1,0.00,100.00,596.13,211.48,121.61,89.87,807.61,686.00,6.16,1116.00,1518.00,1.15,55951496
3,YCu,orig,learned_markov_28,pread,128,1,1,0.00,100.00,585.56,2540.06,79.63,2460.43,3125.62,3045.99,6.05,1116.00,1533.00,1.15,55947624
3,YCu,orig,learned_markov_28,async,128,1,1,0.00,100.00,581.29,197.50,88.67,108.83,778.79,690.12,6.20,1116.00,1534.00,1.15,55946960
3,YCu,orig,learned_markov_14,pread,128,2,0,0.00,100.00,516.66,1365.02,77.67,1287.35,1881.68,1804.01,5.89,1116.00,1517.00,1.15,55948208
3,YCu,orig,learned_markov_14,async,128,2,0,0.00,100.00,581.86,171.57,86.60,84.97,753.43,666.83,6.23,1116.00,1518.00,1.22,55947692
3,YCu,orig,learned_markov_28,pread,128,2,0,0.00,100.00,583.88,2581.33,79.10,2502.23,3165.21,3086.11,6.34,1116.00,1534.00,1.22,55948116
3,YCu,orig,learned_markov_28,async,128,2,0,0.00,100.00,590.08,189.15,83.28,105.87,779.23,695.95,6.25,1116.00,1534.00,1.22,55948228
3,YCu,orig,learned_markov_14,pread,128,3,0,0.00,100.00,587.62,1348.06,85.16,1262.90,1935.68,1850.52,6.06,1116.00,1518.00,1.22,55949016
3,YCu,orig,learned_markov_14,async,128,3,0,0.00,100.00,585.78,162.98,78.48,84.50,748.76,670.28,6.31,1116.00,1518.00,1.22,55949516
3,YCu,orig,learned_markov_28,pread,128,3,0,0.00,100.00,594.69,2483.60,78.63,2404.97,3078.29,2999.66,6.22,1116.00,1533.00,1.22,55928980
3,YCu,orig,learned_markov_28,async,128,3,0,0.00,100.00,585.55,189.81,84.45,105.36,775.36,690.91,6.27,1116.00,1534.00,1.22,55950804
3,YCu,orig,learned_markov_14,pread,128,4,0,0.00,100.00,591.50,1343.64,79.64,1264.01,1935.14,1855.51,6.40,1116.00,1518.00,1.22,56022928
3,YCu,orig,learned_markov_14,async,128,4,0,0.00,100.00,589.98,172.46,85.74,86.71,762.44,676.69,6.34,1116.00,1518.00,1.20,56025204
3,YCu,orig,learned_markov_28,pread,128,4,0,0.00,100.00,585.41,2491.19,85.96,2405.23,3076.60,2990.64,6.18,1116.00,1533.00,1.20,56025416
3,YCu,orig,learned_markov_28,async,128,4,0,0.00,100.00,584.12,184.42,79.44,104.98,768.54,689.10,6.33,1116.00,1534.00,1.20,56027564
3,YCu,orig,learned_markov_14,pread,128,5,0,0.00,100.00,587.41,1347.69,83.59,1264.11,1935.10,1851.52,6.26,1116.00,1518.00,1.20,56029520
3,YCu,orig,learned_markov_14,async,128,5,0,0.00,100.00,582.53,168.11,84.33,83.78,750.64,666.31,6.17,1116.00,1517.00,1.20,56029676
3,YCu,orig,learned_markov_28,pread,128,5,0,0.00,100.00,580.73,2599.97,85.75,2514.22,3180.70,3094.95,6.30,1116.00,1534.00,1.20,56021984
3,YCu,orig,learned_markov_28,async,128,5,0,0.00,100.00,582.66,190.39,86.45,103.94,773.05,686.60,6.35,1116.00,1534.00,1.20,56025936
3,YCu,orig,learned_markov_14,pread,128,6,0,0.00,100.00,638.92,1346.59,85.05,1261.54,1985.51,1900.46,6.15,1116.00,1518.00,1.20,56027904
3,YCu,orig,learned_markov_14,async,128,6,0,0.00,100.00,580.17,164.24,79.75,84.49,744.41,664.66,5.92,1116.00,1517.00,1.19,56028180
3,YCu,orig,learned_markov_28,pread,128,6,0,0.00,100.00,582.30,2519.94,85.00,2434.94,3102.24,3017.24,6.21,1116.00,1534.00,1.19,56029260
3,YCu,orig,learned_markov_28,async,128,6,0,0.00,100.00,588.31,188.94,83.92,105.03,777.25,693.34,6.44,1116.00,1534.00,1.19,55778536
3,YCu,orig,learned_markov_14,pread,128,7,0,0.00,100.00,584.96,1340.66,86.29,1254.37,1925.62,1839.33,6.32,1116.00,1518.00,1.19,55779076
3,YCu,orig,learned_markov_14,async,128,7,0,0.00,100.00,583.93,218.41,80.23,138.18,802.34,722.11,6.08,1116.00,1518.00,1.19,55755320
3,YCu,orig,learned_markov_28,pread,128,7,0,0.00,100.00,579.12,2578.30,77.98,2500.32,3157.42,3079.44,5.92,1116.00,1534.00,1.19,55755820
3,YCu,orig,learned_markov_28,async,128,7,0,0.00,100.00,583.77,191.25,85.61,105.64,775.02,689.41,6.22,1116.00,1534.00,1.19,55766660
3,YCu,orig,learned_markov_14,pread,128,8,0,0.00,100.00,586.05,1345.12,79.91,1265.21,1931.17,1851.26,6.33,1116.00,1518.00,1.19,55769108
3,YCu,orig,learned_markov_14,async,128,8,0,0.00,100.00,583.70,165.15,79.91,85.24,748.85,668.94,6.31,1116.00,1518.00,1.17,55771192
3,YCu,orig,learned_markov_28,pread,128,8,0,0.00,100.00,574.09,2744.81,78.76,2666.05,3318.90,3240.14,6.30,1116.00,1533.00,1.17,55586532
3,YCu,orig,learned_markov_28,async,128,8,0,0.00,100.00,586.03,193.60,86.38,107.22,779.63,693.25,6.36,1116.00,1533.00,1.17,55522008
3,YCu,orig,learned_markov_14,pread,128,9,0,0.00,100.00,586.55,1343.47,86.77,1256.69,1930.02,1843.24,6.18,1116.00,1518.00,1.17,55522016
3,YCu,orig,learned_markov_14,async,128,9,0,0.00,100.00,581.60,165.16,78.31,86.85,746.76,668.45,6.17,1116.00,1518.00,1.17,55522724
3,YCu,orig,learned_markov_28,pread,128,9,0,0.00,100.00,527.45,2521.20,85.27,2435.93,3048.65,2963.38,6.02,1116.00,1533.00,1.17,55522404
3,YCu,orig,learned_markov_28,async,128,9,0,0.00,100.00,515.94,188.75,83.93,104.82,704.69,620.76,6.09,1116.00,1534.00,1.17,55500856
3,YCu,orig,learned_markov_14,pread,128,10,0,0.00,100.00,585.47,1339.65,78.56,1261.09,1925.12,1846.56,6.29,1116.00,1518.00,1.17,55507656
3,YCu,orig,learned_markov_14,async,128,10,0,0.00,100.00,582.47,163.10,77.89,85.21,745.57,667.68,6.28,1116.00,1518.00,1.16,55508480
3,YCu,orig,learned_markov_28,pread,128,10,0,0.00,100.00,589.88,2533.68,86.58,2447.10,3123.56,3036.98,6.33,1116.00,1534.00,1.16,55509384
3,YCu,orig,learned_markov_28,async,128,10,0,0.00,100.00,587.16,181.68,78.75,102.93,768.84,690.09,6.33,1116.00,1534.00,1.16,55510260
3,YCu,orig,learned_markov_14,pread,128,11,0,0.00,100.00,582.66,1345.52,86.47,1259.05,1928.18,1841.71,5.96,1116.00,1518.00,1.16,55509968
3,YCu,orig,learned_markov_14,async,128,11,0,0.00,100.00,580.56,167.96,85.33,82.63,748.52,663.19,6.15,1116.00,1518.00,1.16,55512504
3,YCu,orig,learned_markov_28,pread,128,11,0,0.00,100.00,588.59,2563.08,82.56,2480.52,3151.67,3069.11,6.26,1116.00,1534.00,1.16,55509932
3,YCu,orig,learned_markov_28,async,128,11,0,0.00,100.00,593.45,195.41,86.48,108.92,788.86,702.37,6.25,1116.00,1534.00,1.16,55505600
4,YCu,orig,baseline,baseline,128,1,1,0.00,0.00,495.01,0.00,0.00,0.00,495.01,495.01,6.20,1122.00,1512.00,1.16,55508608
4,YCu,orig,2d,pread,128,1,1,0.00,100.00,544.72,8406.60,185.22,8221.38,8951.32,8766.10,6.25,1113.00,1590.00,1.15,55510420
4,YCu,orig,2d,async,128,1,1,0.00,100.00,546.17,390.48,186.99,203.49,936.65,749.66,6.31,1114.00,1586.00,1.15,55512648
4,YCu,orig,2e_K10,pread,128,1,1,0.00,100.00,570.70,8878.49,152.03,8726.46,9449.19,9297.16,5.99,1113.00,1592.00,1.15,55514340
4,YCu,orig,2e_K10,async,128,1,1,0.00,100.00,551.70,363.87,146.98,216.90,915.57,768.60,6.32,1114.00,1588.00,1.15,55517352
4,YCu,orig,2e_K500,pread,128,1,1,0.00,100.00,573.80,52709.38,191.12,52518.26,53283.18,53092.06,6.21,1115.00,1667.00,1.15,55517476
4,YCu,orig,2e_K500,async,128,1,1,0.00,100.00,574.52,1229.58,187.04,1042.54,1804.10,1617.06,6.13,1117.00,1654.00,1.15,55520096
4,YCu,orig,2f_slru,pread,128,1,1,0.00,100.00,109.99,104635.61,66.11,104569.50,104745.60,104679.49,1.83,0.00,1653.00,1.15,55516224
4,YCu,orig,2f_slru,async,128,1,1,0.00,100.00,103.52,41858.72,186.00,41672.72,41962.24,41776.24,1.84,0.00,1653.00,1.15,55512500
4,YCu,orig,2f_top14,pread,128,1,1,0.00,100.00,479.81,1365.25,68.39,1296.86,1845.06,1776.67,6.37,1123.00,1525.00,1.15,55504872
4,YCu,orig,2f_top14,async,128,1,1,0.00,100.00,479.20,266.32,181.58,84.74,745.52,563.94,6.18,1123.00,1525.00,1.13,55508764
4,YCu,orig,2f_top28,pread,128,1,1,0.00,100.00,476.07,2469.23,62.76,2406.47,2945.30,2882.54,6.22,1123.00,1542.00,1.13,55508548
4,YCu,orig,2f_top28,async,128,1,1,0.00,100.00,480.41,291.54,182.15,109.39,771.95,589.80,6.18,1123.00,1542.00,1.13,55546448
4,YCu,orig,layers_5,pread,128,1,1,0.00,100.00,483.97,500.89,64.03,436.86,984.86,920.83,6.14,1122.00,1513.00,1.13,55545640
4,YCu,orig,layers_5,async,128,1,1,0.00,100.00,480.29,256.77,187.73,69.04,737.06,549.33,6.28,1123.00,1512.00,1.13,55545432
4,YCu,orig,layers_92,pread,128,1,1,0.00,100.00,546.87,7939.72,64.76,7874.96,8486.59,8421.83,6.31,1113.00,1590.00,1.13,55547204
4,YCu,orig,layers_92,async,128,1,1,0.00,100.00,578.09,389.69,189.98,199.72,967.78,777.81,6.29,1114.00,1587.00,1.13,55561544
4,YCu,orig,baseline,baseline,128,2,0,0.00,0.00,509.78,0.00,0.00,0.00,509.78,509.78,6.32,1122.00,1512.00,1.13,55560724
4,YCu,orig,2d,pread,128,2,0,0.00,100.00,541.67,8090.31,191.31,7899.00,8631.98,8440.67,6.24,1113.00,1591.00,1.20,55552476
4,YCu,orig,2d,async,128,2,0,0.00,100.00,576.47,396.39,188.81,207.59,972.86,784.06,6.26,1114.00,1587.00,1.20,55554036
4,YCu,orig,2e_K10,pread,128,2,0,0.00,100.00,505.09,8992.70,188.72,8803.98,9497.79,9309.07,5.93,1113.00,1592.00,1.20,55554512
4,YCu,orig,2e_K10,async,128,2,0,0.00,100.00,519.45,392.59,180.14,212.45,912.04,731.90,6.23,1114.00,1589.00,1.20,55555284
4,YCu,orig,2e_K500,pread,128,2,0,0.00,100.00,508.25,52173.36,177.84,51995.51,52681.61,52503.76,5.86,1115.00,1667.00,1.20,55555372
4,YCu,orig,2e_K500,async,128,2,0,0.00,100.00,571.75,1256.43,178.15,1078.29,1828.18,1650.04,6.11,1117.00,1651.00,1.20,55557208
4,YCu,orig,2f_slru,pread,128,2,0,0.00,100.00,110.13,104535.05,180.28,104354.77,104645.18,104464.90,1.84,0.00,1653.00,1.20,55556572
4,YCu,orig,2f_slru,async,128,2,0,0.00,100.00,102.28,41369.33,178.07,41191.25,41471.61,41293.53,1.88,0.00,1653.00,1.20,55617536
4,YCu,orig,2f_top14,pread,128,2,0,0.00,100.00,478.42,1438.02,180.15,1257.88,1916.44,1736.30,6.31,1123.00,1526.00,1.20,55715532
4,YCu,orig,2f_top14,async,128,2,0,0.00,100.00,667.36,263.43,178.16,85.26,930.79,752.62,6.27,1123.00,1526.00,1.19,55717748
4,YCu,orig,2f_top28,pread,128,2,0,0.00,100.00,468.47,2621.32,179.08,2442.24,3089.79,2910.71,6.33,1123.00,1543.00,1.19,55720312
4,YCu,orig,2f_top28,async,128,2,0,0.00,100.00,478.46,275.92,173.00,102.91,754.38,581.37,6.30,1123.00,1543.00,1.19,55722472
