seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
9,YCh01,orig,2f_top28,async,10,128,479.85,504.40,461.30,16.83,100.0,245.27,141.80,103.22,725.37,584.17,0.0
9,YCh01,orig,2f_top28,pread,10,128,467.63,503.57,457.16,16.97,100.0,2480.91,142.06,2338.86,2947.26,2805.20,0.0
9,YCh01,orig,baseline,baseline,10,128,885.12,931.67,840.79,29.21,0.0,0.00,0.00,0.00,885.12,885.12,0.0
9,YCh01,orig,layers_5,async,10,128,882.41,969.03,812.01,50.20,100.0,213.91,142.31,71.36,1098.48,953.72,0.0
9,YCh01,orig,layers_5,pread,10,128,864.96,933.05,818.74,38.08,100.0,579.43,141.86,437.22,1456.39,1314.55,0.0
9,YCh01,orig,layers_92,async,10,128,488.58,492.74,452.23,14.48,100.0,341.83,141.30,201.44,829.43,688.70,0.0
9,YCh01,orig,layers_92,pread,10,128,487.04,510.18,452.80,20.08,100.0,8068.95,142.33,7924.84,8559.76,8415.14,0.0
9,YCh01,orig,lp_shuf,pread,10,128,121.69,127.43,46.09,29.15,100.0,1561720.70,85.66,1561639.12,1561804.98,1561719.17,0.0
9,YCh01,orig,lp_sorted,pread,10,128,110.05,112.93,105.34,2.25,100.0,104291.18,78.89,104208.46,104401.36,104318.65,0.0
9,YCh01,orig,learned_markov_14,async,10,128,464.08,493.32,448.56,15.90,100.0,169.83,83.20,85.60,634.71,551.06,0.0
9,YCh01,orig,learned_markov_14,pread,10,128,489.31,504.86,456.48,19.07,100.0,1329.61,83.80,1250.35,1808.31,1730.61,0.0
9,YCh01,orig,learned_markov_28,async,10,128,477.70,494.89,462.34,14.80,100.0,189.13,85.71,105.31,666.68,582.31,0.0
9,YCh01,orig,learned_markov_28,pread,10,128,466.40,494.19,458.80,14.38,100.0,2418.48,84.67,2336.53,2883.44,2803.95,0.0
10,YCh01,orig,2d,async,10,128,572.00,576.52,566.35,3.53,100.0,379.07,175.41,203.12,952.35,775.52,0.0
10,YCh01,orig,2d,pread,10,128,570.28,580.90,501.74,32.51,100.0,8176.22,176.27,7997.98,8701.88,8521.87,0.0
10,YCh01,orig,2e_K10,async,10,128,574.18,578.23,565.81,3.83,100.0,396.32,175.98,219.12,969.00,793.77,0.0
10,YCh01,orig,2e_K10,pread,10,128,572.13,579.76,498.48,22.68,100.0,9034.44,177.64,8856.12,9607.62,9410.97,0.0
10,YCh01,orig,2e_K500,async,10,128,574.60,577.32,505.97,20.58,100.0,1194.07,175.91,1019.56,1762.07,1585.88,0.0
10,YCh01,orig,2e_K500,pread,10,128,576.94,583.54,571.01,4.01,100.0,54455.80,178.64,54281.24,55034.43,54859.87,0.0
10,YCh01,orig,2f_slru,async,10,128,103.41,106.26,102.08,1.36,100.0,42111.51,176.55,41934.81,42214.78,42038.08,0.0
10,YCh01,orig,2f_slru,pread,10,128,109.28,115.16,104.70,3.51,100.0,103058.99,178.30,102877.83,103168.65,102987.49,0.0
10,YCh01,orig,2f_top14,async,10,128,570.54,579.14,502.77,27.99,100.0,259.95,175.37,84.41,831.94,654.77,0.0
10,YCh01,orig,2f_top14,pread,10,128,573.95,577.89,565.39,3.48,100.0,1427.46,175.75,1249.24,2000.42,1824.01,0.0
10,YCh01,orig,2f_top28,async,10,128,572.21,579.59,499.46,22.67,100.0,281.10,176.55,105.00,856.45,679.10,0.0
10,YCh01,orig,2f_top28,pread,10,128,572.56,578.12,498.97,29.36,100.0,2525.77,179.75,2344.15,3079.46,2898.14,0.0
10,YCh01,orig,baseline,baseline,10,128,903.75,908.94,831.58,21.84,0.0,0.00,0.00,0.00,903.75,903.75,0.0
10,YCh01,orig,layers_5,async,10,128,873.25,876.28,807.70,26.14,100.0,245.12,174.99,70.05,1118.02,943.66,0.0
10,YCh01,orig,layers_5,pread,10,128,870.56,876.00,801.26,21.07,100.0,617.06,178.77,437.43,1487.75,1308.53,0.0
10,YCh01,orig,layers_92,async,10,128,575.92,590.59,502.12,23.80,100.0,381.89,175.15,205.03,961.10,782.47,0.0
10,YCh01,orig,layers_92,pread,10,128,571.95,588.62,499.47,24.28,100.0,8141.62,176.03,7963.27,8724.27,8544.80,0.0
10,YCh01,orig,lp_shuf,pread,10,128,121.46,131.00,47.83,32.80,100.0,1561510.24,85.21,1561425.11,1561630.77,1561545.64,0.0
10,YCh01,orig,lp_sorted,pread,10,128,111.52,114.41,97.09,4.94,100.0,103026.92,84.91,102943.88,103138.43,103055.39,0.0
10,YCh01,orig,learned_markov_14,async,10,128,576.15,580.72,507.91,20.86,100.0,168.66,84.22,84.43,746.27,661.86,0.0
10,YCh01,orig,learned_markov_14,pread,10,128,572.58,582.16,564.55,5.79,100.0,1298.18,84.06,1216.07,1876.33,1793.82,0.0
10,YCh01,orig,learned_markov_28,async,10,128,575.08,580.52,504.83,21.58,100.0,187.86,83.69,104.56,764.88,680.33,0.0
10,YCh01,orig,learned_markov_28,pread,10,128,575.17,583.43,502.76,29.17,100.0,2375.34,84.96,2291.56,2942.91,2860.55,0.0
