seed,workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
3,YC,orig,2f_top28,pread,128,9,0,0.00,100.00,491.89,2569.44,169.71,2399.73,3061.33,2891.62,6.16,1124.00,1498.00,1.21,56945248
3,YC,orig,2f_top28,async,128,9,0,0.00,100.00,494.52,271.98,169.64,102.34,766.50,596.86,6.17,1124.00,1498.00,1.21,56957932
3,YC,orig,layers_5,pread,128,9,0,0.00,100.00,896.09,619.75,171.85,447.90,1515.84,1343.99,6.22,1126.00,1466.00,1.21,56958584
3,YC,orig,layers_5,async,128,9,0,0.00,100.00,833.31,240.59,171.39,69.20,1073.90,902.51,6.20,1127.00,1466.00,1.21,56945668
3,YC,orig,layers_92,pread,128,9,0,0.00,100.00,476.25,8263.31,168.15,8095.16,8739.56,8571.41,5.82,1120.00,1539.00,1.21,56946968
3,YC,orig,layers_92,async,128,9,0,0.00,100.00,464.55,366.07,169.39,196.68,830.62,661.23,6.21,1121.00,1537.00,1.21,56946996
3,YC,orig,baseline,baseline,128,10,0,0.00,0.00,881.50,0.00,0.00,0.00,881.50,881.50,6.04,1126.00,1465.00,1.21,56948412
3,YC,orig,2d,pread,128,10,0,0.00,100.00,466.61,8157.02,168.69,7988.33,8623.63,8454.94,6.16,1120.00,1539.00,1.21,56949404
3,YC,orig,2d,async,128,10,0,0.00,100.00,462.06,370.88,170.25,200.63,832.94,662.69,6.17,1121.00,1538.00,1.19,56948852
3,YC,orig,2e_K10,pread,128,10,0,0.00,100.00,490.88,8969.08,167.96,8801.12,9459.96,9292.00,5.79,1120.00,1549.00,1.19,56949252
3,YC,orig,2e_K10,async,128,10,0,0.00,100.00,467.00,378.73,166.83,211.90,845.73,678.90,6.02,1121.00,1546.00,1.19,56941480
3,YC,orig,2e_K500,pread,128,10,0,0.00,100.00,500.59,52103.45,169.54,51933.91,52604.04,52434.50,6.13,1122.00,1697.00,1.19,56942016
3,YC,orig,2e_K500,async,128,10,0,0.00,100.00,502.62,1183.00,172.32,1010.68,1685.62,1513.30,6.13,1124.00,1688.00,1.19,56941832
3,YC,orig,2f_slru,pread,128,10,0,0.00,100.00,106.68,103535.45,169.84,103365.61,103642.13,103472.29,1.75,0.00,1653.00,1.19,56936788
3,YC,orig,2f_slru,async,128,10,0,0.00,100.00,102.57,42341.33,168.91,42172.42,42443.90,42274.99,1.75,0.00,1653.00,1.19,56942228
3,YC,orig,2f_top14,pread,128,10,0,0.00,100.00,496.18,1382.60,169.26,1213.34,1878.78,1709.52,5.73,1124.00,1477.00,1.19,56947024
3,YC,orig,2f_top14,async,128,10,0,0.00,100.00,435.69,252.16,167.90,84.27,687.85,519.96,6.16,1124.00,1477.00,1.19,56947416
3,YC,orig,2f_top28,pread,128,10,0,0.00,100.00,464.52,2622.15,169.04,2453.11,3086.67,2917.63,6.08,1124.00,1498.00,1.18,56949336
3,YC,orig,2f_top28,async,128,10,0,0.00,100.00,495.84,276.96,169.81,107.15,772.80,602.99,6.10,1124.00,1498.00,1.18,56949748
3,YC,orig,layers_5,pread,128,10,0,0.00,100.00,892.97,599.93,165.76,434.17,1492.90,1327.14,6.10,1126.00,1466.00,1.18,56900896
3,YC,orig,layers_5,async,128,10,0,0.00,100.00,883.82,239.45,169.66,69.79,1123.27,953.61,6.02,1127.00,1466.00,1.18,56937292
3,YC,orig,layers_92,pread,128,10,0,0.00,100.00,432.40,7959.55,169.74,7789.81,8391.95,8222.21,6.19,1120.00,1540.00,1.18,56939068
3,YC,orig,layers_92,async,128,10,0,0.00,100.00,467.60,365.97,167.84,198.12,833.57,665.72,6.19,1121.00,1537.00,1.18,56937256
3,YC,orig,baseline,baseline,128,11,0,0.00,0.00,881.45,0.00,0.00,0.00,881.45,881.45,5.91,1126.00,1465.00,1.18,56930780
3,YC,orig,2d,pread,128,11,0,0.00,100.00,433.46,8176.52,170.47,8006.05,8609.98,8439.51,6.15,1120.00,1540.00,1.18,56932660
3,YC,orig,2d,async,128,11,0,0.00,100.00,460.11,372.17,168.22,203.95,832.28,664.06,6.14,1121.00,1540.00,1.18,56932580
3,YC,orig,2e_K10,pread,128,11,0,0.00,100.00,429.03,8887.85,168.60,8719.26,9316.88,9148.29,5.86,1120.00,1549.00,1.16,56934084
3,YC,orig,2e_K10,async,128,11,0,0.00,100.00,459.45,388.24,172.88,215.35,847.69,674.80,5.80,1121.00,1548.00,1.16,56933240
3,YC,orig,2e_K500,pread,128,11,0,0.00,100.00,504.90,51725.28,167.18,51558.09,52230.18,52062.99,6.09,1122.00,1693.00,1.16,56934380
3,YC,orig,2e_K500,async,128,11,0,0.00,100.00,527.78,1229.62,168.87,1060.75,1757.40,1588.53,5.94,1124.00,1684.00,1.16,56913144
3,YC,orig,2f_slru,pread,128,11,0,0.00,100.00,111.44,103955.75,170.22,103785.53,104067.19,103896.97,1.78,0.00,1653.00,1.16,56913608
3,YC,orig,2f_slru,async,128,11,0,0.00,100.00,101.51,42169.40,170.21,41999.19,42270.91,42100.70,1.76,0.00,1653.00,1.16,56910524
3,YC,orig,2f_top14,pread,128,11,0,0.00,100.00,468.63,1473.69,171.29,1302.40,1942.32,1771.03,6.21,1124.00,1476.00,1.16,56917004
3,YC,orig,2f_top14,async,128,11,0,0.00,100.00,463.55,252.94,169.51,83.43,716.49,546.98,5.74,1124.00,1477.00,1.16,56916844
3,YC,orig,2f_top28,pread,128,11,0,0.00,100.00,464.31,2567.09,168.75,2398.34,3031.40,2862.65,6.03,1124.00,1498.00,1.16,56917484
3,YC,orig,2f_top28,async,128,11,0,0.00,100.00,497.54,272.81,169.08,103.73,770.35,601.27,6.02,1124.00,1498.00,1.15,56918084
3,YC,orig,layers_5,pread,128,11,0,0.00,100.00,815.71,604.88,169.91,434.97,1420.59,1250.68,5.74,1126.00,1466.00,1.15,56919084
3,YC,orig,layers_5,async,128,11,0,0.00,100.00,860.51,236.81,167.23,69.58,1097.32,930.09,5.82,1127.00,1466.00,1.15,56939416
3,YC,orig,layers_92,pread,128,11,0,0.00,100.00,462.64,8074.44,169.61,7904.84,8537.08,8367.48,5.98,1120.00,1539.00,1.15,56939648
3,YC,orig,layers_92,async,128,11,0,0.00,100.00,464.71,367.55,167.88,199.68,832.26,664.39,6.10,1121.00,1537.00,1.15,56940520
3,YC,orig,lp_sorted,pread,128,1,1,0.00,100.00,106.48,101591.07,118.89,101472.18,101697.55,101578.66,1.74,0.00,1653.00,1.15,56924408
3,YC,orig,lp_sorted,async,128,1,1,0.00,100.00,100.24,42118.21,115.12,42003.10,42218.45,42103.34,1.76,0.00,1653.00,1.15,56921432
3,YC,orig,lp_shuf,pread,128,1,1,0.00,100.00,120.61,1566200.53,79.65,1566120.88,1566321.14,1566241.49,1.99,0.00,1653.00,1.14,56933132
3,YC,orig,lp_shuf,async,128,1,1,0.00,100.00,104.77,41663.05,81.11,41581.93,41767.82,41686.70,1.76,0.00,1653.00,1.14,56935988
3,YC,orig,lp_sorted,pread,128,2,0,0.00,100.00,113.95,103334.66,89.43,103245.23,103448.61,103359.18,1.76,0.00,1653.00,1.14,56851908
3,YC,orig,lp_shuf,pread,128,2,0,0.00,100.00,113.91,1568564.66,79.95,1568484.71,1568678.57,1568598.62,1.95,0.00,1653.00,1.14,56933388
3,YC,orig,lp_sorted,pread,128,3,0,0.00,100.00,110.53,105658.69,89.86,105568.84,105769.22,105679.37,1.73,0.00,1653.00,1.14,56936136
3,YC,orig,lp_shuf,pread,128,3,0,0.00,100.00,115.40,1572255.34,155.09,1572100.25,1572370.74,1572215.65,1.98,0.00,1653.00,1.13,56915076
3,YC,orig,lp_sorted,pread,128,4,0,0.00,100.00,113.85,107343.92,84.26,107259.66,107457.77,107373.51,1.75,0.00,1653.00,1.13,56909676
3,YC,orig,lp_shuf,pread,128,4,0,0.00,100.00,125.47,1566507.55,79.87,1566427.68,1566633.02,1566553.15,1.99,0.00,1653.00,1.13,56916296
3,YC,orig,lp_sorted,pread,128,5,0,0.00,100.00,117.71,104060.30,90.30,103970.00,104178.01,104087.71,1.71,0.00,1653.00,1.13,56916812
3,YC,orig,lp_shuf,pread,128,5,0,0.00,100.00,120.57,1569301.09,88.94,1569212.16,1569421.66,1569332.73,2.00,0.00,1653.00,1.13,56921048
3,YC,orig,lp_sorted,pread,128,6,0,0.00,100.00,96.41,105849.27,86.58,105762.69,105945.68,105859.10,1.75,0.00,1653.00,1.13,56914556
3,YC,orig,lp_shuf,pread,128,6,0,0.00,100.00,117.97,1564337.78,84.84,1564252.94,1564455.75,1564370.91,1.98,0.00,1653.00,1.12,56915736
3,YC,orig,lp_sorted,pread,128,7,0,0.00,100.00,107.44,102113.49,86.97,102026.52,102220.93,102133.96,1.74,0.00,1653.00,1.12,56922444
3,YC,orig,lp_shuf,pread,128,7,0,0.00,100.00,118.74,1568437.78,85.84,1568351.94,1568556.52,1568470.68,1.98,0.00,1653.00,1.12,56922980
3,YC,orig,lp_sorted,pread,128,8,0,0.00,100.00,110.05,98601.58,85.77,98515.81,98711.63,98625.86,1.74,0.00,1653.00,1.12,56924568
3,YC,orig,lp_shuf,pread,128,8,0,0.00,100.00,119.92,1571866.25,84.85,1571781.40,1571986.17,1571901.32,1.97,0.00,1653.00,1.11,56935368
3,YC,orig,lp_sorted,pread,128,9,0,0.00,100.00,105.90,101035.94,79.26,100956.68,101141.84,101062.58,1.81,0.00,1653.00,1.11,56932476
3,YC,orig,lp_shuf,pread,128,9,0,0.00,100.00,124.54,1568938.75,86.15,1568852.60,1569063.29,1568977.14,2.01,0.00,1653.00,1.11,56955880
3,YC,orig,lp_sorted,pread,128,10,0,0.00,100.00,106.55,101178.32,85.27,101093.05,101284.87,101199.60,1.72,0.00,1653.00,1.11,56957500
3,YC,orig,lp_shuf,pread,128,10,0,0.00,100.00,122.20,1569644.57,83.88,1569560.69,1569766.77,1569682.89,1.97,0.00,1653.00,1.10,56958212
3,YC,orig,lp_sorted,pread,128,11,0,0.00,100.00,108.27,100964.27,84.77,100879.50,101072.54,100987.77,1.73,0.00,1653.00,1.10,56966956
3,YC,orig,lp_shuf,pread,128,11,0,0.00,100.00,115.87,1566154.23,77.32,1566076.91,1566270.10,1566192.78,1.98,0.00,1653.00,1.10,56937372
3,YC,orig,learned_markov_14,pread,128,1,1,0.00,100.00,435.99,1347.33,123.31,1224.02,1783.32,1660.01,6.13,1124.00,1477.00,1.10,56938092
3,YC,orig,learned_markov_14,async,128,1,1,0.00,100.00,490.72,210.79,122.42,88.37,701.51,579.09,6.13,1124.00,1477.00,1.10,56938932
3,YC,orig,learned_markov_28,pread,128,1,1,0.00,100.00,464.36,2549.24,78.10,2471.14,3013.60,2935.50,6.18,1126.00,1496.00,1.10,56940076
3,YC,orig,learned_markov_28,async,128,1,1,0.00,100.00,466.86,188.52,80.62,107.90,655.38,574.76,6.18,1126.00,1496.00,1.09,56939624
3,YC,orig,learned_markov_14,pread,128,2,0,0.00,100.00,438.47,1270.22,77.24,1192.98,1708.69,1631.45,6.19,1124.00,1477.00,1.09,56929216
3,YC,orig,learned_markov_14,async,128,2,0,0.00,100.00,495.35,168.32,84.63,83.69,663.67,579.04,5.89,1124.00,1477.00,1.09,56915144
3,YC,orig,learned_markov_28,pread,128,2,0,0.00,100.00,436.76,2460.36,78.75,2381.62,2897.12,2818.38,5.96,1126.00,1496.00,1.09,56914444
3,YC,orig,learned_markov_28,async,128,2,0,0.00,100.00,501.59,191.67,85.73,105.94,693.26,607.53,6.19,1126.00,1496.00,1.09,56914760
3,YC,orig,learned_markov_14,pread,128,3,0,0.00,100.00,496.95,1306.23,86.69,1219.54,1803.18,1716.49,6.12,1124.00,1477.00,1.09,56916088
3,YC,orig,learned_markov_14,async,128,3,0,0.00,100.00,468.91,170.22,86.84,83.38,639.13,552.29,6.11,1124.00,1477.00,1.09,56916300
3,YC,orig,learned_markov_28,pread,128,3,0,0.00,100.00,466.25,2509.64,85.18,2424.46,2975.89,2890.71,5.77,1126.00,1496.00,1.09,56917752
3,YC,orig,learned_markov_28,async,128,3,0,0.00,100.00,468.52,190.86,85.15,105.71,659.38,574.23,6.23,1126.00,1496.00,1.08,56919048
3,YC,orig,learned_markov_14,pread,128,4,0,0.00,100.00,494.63,1363.20,84.69,1278.51,1857.83,1773.14,5.99,1124.00,1477.00,1.08,56918936
3,YC,orig,learned_markov_14,async,128,4,0,0.00,100.00,497.01,171.72,86.28,85.44,668.73,582.45,6.04,1124.00,1477.00,1.08,56919316
3,YC,orig,learned_markov_28,pread,128,4,0,0.00,100.00,493.04,2531.42,85.86,2445.56,3024.46,2938.60,6.15,1126.00,1496.00,1.08,56921476
3,YC,orig,learned_markov_28,async,128,4,0,0.00,100.00,495.57,188.96,86.10,102.85,684.53,598.42,6.01,1126.00,1496.00,1.08,56922824
3,YC,orig,learned_markov_14,pread,128,5,0,0.00,100.00,436.41,1334.90,85.77,1249.13,1771.31,1685.54,6.19,1124.00,1477.00,1.08,56924516
3,YC,orig,learned_markov_14,async,128,5,0,0.00,100.00,464.84,168.77,83.98,84.79,633.61,549.63,5.95,1121.00,1480.00,1.08,56845676
3,YC,orig,learned_markov_28,pread,128,5,0,0.00,100.00,463.33,2436.42,87.25,2349.16,2899.75,2812.49,6.14,1126.00,1496.00,1.08,56855412
3,YC,orig,learned_markov_28,async,128,5,0,0.00,100.00,463.60,187.91,85.20,102.71,651.51,566.31,5.75,1126.00,1496.00,1.08,56855852
3,YC,orig,learned_markov_14,pread,128,6,0,0.00,100.00,463.37,1329.68,84.59,1245.09,1793.05,1708.46,5.73,1124.00,1477.00,1.08,56855908
3,YC,orig,learned_markov_14,async,128,6,0,0.00,100.00,437.50,161.96,78.44,83.53,599.46,521.03,6.21,1124.00,1477.00,1.08,56863328
3,YC,orig,learned_markov_28,pread,128,6,0,0.00,100.00,465.46,2511.79,85.46,2426.33,2977.25,2891.79,6.07,1126.00,1496.00,1.08,56864156
3,YC,orig,learned_markov_28,async,128,6,0,0.00,100.00,494.89,187.75,86.45,101.30,682.64,596.19,6.17,1126.00,1496.00,1.08,56866632
3,YC,orig,learned_markov_14,pread,128,7,0,0.00,100.00,506.87,1330.27,86.58,1243.69,1837.14,1750.56,6.14,1124.00,1477.00,1.08,56867264
3,YC,orig,learned_markov_14,async,128,7,0,0.00,100.00,465.27,163.18,78.60,84.58,628.45,549.85,6.17,1124.00,1477.00,1.08,56874380
3,YC,orig,learned_markov_28,pread,128,7,0,0.00,100.00,498.37,2485.50,84.91,2400.59,2983.87,2898.96,6.16,1126.00,1496.00,1.08,56876748
3,YC,orig,learned_markov_28,async,128,7,0,0.00,100.00,499.12,187.13,84.65,102.48,686.25,601.60,6.19,1126.00,1496.00,1.08,56881676
3,YC,orig,learned_markov_14,pread,128,8,0,0.00,100.00,467.03,1336.83,86.24,1250.59,1803.86,1717.62,6.23,1124.00,1477.00,1.07,56882084
3,YC,orig,learned_markov_14,async,128,8,0,0.00,100.00,497.60,162.98,78.97,84.01,660.58,581.61,6.23,1124.00,1477.00,1.07,56869608
3,YC,orig,learned_markov_28,pread,128,8,0,0.00,100.00,494.72,2506.09,78.40,2427.69,3000.81,2922.41,6.05,1126.00,1496.00,1.07,56874428
3,YC,orig,learned_markov_28,async,128,8,0,0.00,100.00,491.31,179.85,78.17,101.68,671.16,592.99,6.13,1126.00,1496.00,1.07,56877968
3,YC,orig,learned_markov_14,pread,128,9,0,0.00,100.00,460.79,1302.51,84.80,1217.71,1763.30,1678.50,5.79,1124.00,1477.00,1.07,56895016
3,YC,orig,learned_markov_14,async,128,9,0,0.00,100.00,495.01,164.71,78.72,85.99,659.72,581.00,6.24,1124.00,1477.00,1.07,56896976
3,YC,orig,learned_markov_28,pread,128,9,0,0.00,100.00,561.60,2546.28,86.39,2459.89,3107.88,3021.49,5.93,1126.00,1496.00,1.07,56896696
3,YC,orig,learned_markov_28,async,128,9,0,0.00,100.00,496.25,191.10,86.07,105.03,687.35,601.28,6.05,1126.00,1496.00,1.07,56899480
3,YC,orig,learned_markov_14,pread,128,10,0,0.00,100.00,494.67,1296.64,78.59,1218.05,1791.31,1712.72,5.92,1124.00,1477.00,1.06,56898120
3,YC,orig,learned_markov_14,async,128,10,0,0.00,100.00,465.40,169.39,85.04,84.35,634.79,549.75,6.09,1124.00,1477.00,1.06,56900608
3,YC,orig,learned_markov_28,pread,128,10,0,0.00,100.00,462.80,2507.19,84.93,2422.26,2969.99,2885.06,5.91,1126.00,1496.00,1.06,56902076
3,YC,orig,learned_markov_28,async,128,10,0,0.00,100.00,497.48,189.26,85.63,103.64,686.74,601.12,6.21,1126.00,1496.00,1.06,56903060
3,YC,orig,learned_markov_14,pread,128,11,0,0.00,100.00,495.89,1329.72,86.08,1243.64,1825.61,1739.53,5.98,1124.00,1477.00,1.06,56903872
3,YC,orig,learned_markov_14,async,128,11,0,0.00,100.00,464.09,162.02,77.97,84.06,626.11,548.15,6.15,1124.00,1477.00,1.06,56912648
3,YC,orig,learned_markov_28,pread,128,11,0,0.00,100.00,470.49,2584.17,87.62,2496.54,3054.66,2967.03,6.17,1126.00,1496.00,1.06,56916944
3,YC,orig,learned_markov_28,async,128,11,0,0.00,100.00,496.90,189.39,86.65,102.73,686.29,599.63,6.20,1126.00,1496.00,1.06,56918796
4,YC,orig,baseline,baseline,128,1,1,0.00,0.00,1104.87,0.00,0.00,0.00,1104.87,1104.87,5.96,1113.00,1439.00,1.06,56917560
4,YC,orig,2d,pread,128,1,1,0.00,100.00,675.00,8231.89,146.06,8085.83,8906.89,8760.83,6.16,1122.00,1487.00,1.06,56918584
4,YC,orig,2d,async,128,1,1,0.00,100.00,654.89,358.93,153.69,205.25,1013.82,860.14,6.17,1123.00,1484.00,1.06,56919884
4,YC,orig,2e_K10,pread,128,1,1,0.00,100.00,653.48,9039.63,152.21,8887.42,9693.11,9540.90,5.90,1123.00,1498.00,1.06,56921000
4,YC,orig,2e_K10,async,128,1,1,0.00,100.00,656.67,360.65,143.79,216.86,1017.32,873.53,6.20,1124.00,1495.00,1.06,56921016
4,YC,orig,2e_K500,pread,128,1,1,0.00,100.00,183.95,51786.97,198.82,51588.15,51970.92,51772.10,6.25,1111.00,1684.00,1.06,56908524
4,YC,orig,2e_K500,async,128,1,1,0.00,100.00,184.12,1235.09,196.71,1038.38,1419.21,1222.50,6.03,1114.00,1667.00,1.06,56912128
4,YC,orig,2f_slru,pread,128,1,1,0.00,100.00,108.30,101729.15,188.39,101540.76,101837.45,101649.06,1.73,0.00,1652.00,1.06,56911892
4,YC,orig,2f_slru,async,128,1,1,0.00,100.00,100.15,42100.66,184.81,41915.85,42200.81,42016.00,1.77,0.00,1652.00,1.06,56910036
4,YC,orig,2f_top14,pread,128,1,1,0.00,100.00,1081.85,1404.67,152.72,1251.95,2486.52,2333.80,6.23,1117.00,1450.00,1.05,56915180
4,YC,orig,2f_top14,async,128,1,1,0.00,100.00,1086.66,227.68,143.73,83.95,1314.34,1170.61,6.24,1117.00,1450.00,1.05,56913744
4,YC,orig,2f_top28,pread,128,1,1,0.00,100.00,1083.14,2616.81,151.62,2465.18,3699.95,3548.32,6.25,1123.00,1463.00,1.05,56916216
4,YC,orig,2f_top28,async,128,1,1,0.00,100.00,1073.88,257.00,154.05,102.95,1330.88,1176.83,5.90,1123.00,1463.00,1.05,56916396
4,YC,orig,layers_5,pread,128,1,1,0.00,100.00,1044.05,593.98,155.37,438.61,1638.03,1482.66,5.92,1114.00,1439.00,1.05,56913400
4,YC,orig,layers_5,async,128,1,1,0.00,100.00,1044.99,221.75,153.39,68.36,1266.74,1113.35,6.08,1115.00,1439.00,1.05,56934464
4,YC,orig,layers_92,pread,128,1,1,0.00,100.00,594.58,8159.27,153.61,8005.66,8753.85,8600.24,6.21,1122.00,1487.00,1.05,56935692
4,YC,orig,layers_92,async,128,1,1,0.00,100.00,652.73,352.51,153.45,199.06,1005.24,851.79,5.78,1123.00,1485.00,1.05,56952144
4,YC,orig,baseline,baseline,128,2,0,0.00,0.00,1079.94,0.00,0.00,0.00,1079.94,1079.94,6.03,1113.00,1439.00,1.05,56952836
4,YC,orig,2d,pread,128,2,0,0.00,100.00,655.93,8177.42,153.54,8023.88,8833.35,8679.81,5.98,1122.00,1488.00,1.05,56952152
4,YC,orig,2d,async,128,2,0,0.00,100.00,651.89,357.22,152.77,204.45,1009.11,856.34,6.08,1123.00,1484.00,1.05,56952932
4,YC,orig,2e_K10,pread,128,2,0,0.00,100.00,659.45,8932.59,154.49,8778.10,9592.04,9437.55,6.20,1123.00,1498.00,1.05,56954324
4,YC,orig,2e_K10,async,128,2,0,0.00,100.00,700.55,392.77,144.06,248.71,1093.32,949.26,6.21,1124.00,1495.00,1.05,56954420
4,YC,orig,2e_K500,pread,128,2,0,0.00,100.00,181.28,51713.51,140.63,51572.88,51894.79,51754.16,5.75,1111.00,1682.00,1.05,56954844
4,YC,orig,2e_K500,async,128,2,0,0.00,100.00,182.14,1154.21,141.68,1012.53,1336.35,1194.67,6.01,1114.00,1669.00,1.05,56943856
4,YC,orig,2f_slru,pread,128,2,0,0.00,100.00,106.46,98669.88,142.37,98527.51,98776.34,98633.97,1.73,0.00,1652.00,1.05,56942208
4,YC,orig,2f_slru,async,128,2,0,0.00,100.00,102.38,42057.52,138.86,41918.66,42159.90,42021.04,1.76,0.00,1652.00,1.05,56939704
4,YC,orig,2f_top14,pread,128,2,0,0.00,100.00,1008.34,1475.11,149.51,1325.60,2483.45,2333.94,5.89,1117.00,1451.00,1.05,56943600
4,YC,orig,2f_top14,async,128,2,0,0.00,100.00,1009.75,226.59,142.34,84.25,1236.34,1094.00,5.92,1117.00,1450.00,1.04,56940244
4,YC,orig,2f_top28,pread,128,2,0,0.00,100.00,1043.11,2592.41,142.35,2450.07,3635.52,3493.18,6.14,1123.00,1462.00,1.04,56940636
4,YC,orig,2f_top28,async,128,2,0,0.00,100.00,1074.53,245.10,142.68,102.42,1319.63,1176.95,6.13,1123.00,1462.00,1.04,56941156
4,YC,orig,layers_5,pread,128,2,0,0.00,100.00,1080.75,580.12,143.18,436.94,1660.87,1517.69,6.20,1114.00,1439.00,1.04,56941336
4,YC,orig,layers_5,async,128,2,0,0.00,100.00,1079.76,211.93,142.55,69.38,1291.69,1149.14,6.24,1115.00,1439.00,1.04,56941544
4,YC,orig,layers_92,pread,128,2,0,0.00,100.00,655.93,8156.18,142.97,8013.21,8812.11,8669.14,5.83,1122.00,1488.00,1.04,56942376
4,YC,orig,layers_92,async,128,2,0,0.00,100.00,653.56,346.35,142.01,204.34,999.91,857.90,5.99,1123.00,1485.00,1.04,56942844
4,YC,orig,baseline,baseline,128,3,0,0.00,0.00,1102.86,0.00,0.00,0.00,1102.86,1102.86,6.12,1113.00,1439.00,1.04,56943056
4,YC,orig,2d,pread,128,3,0,0.00,100.00,654.76,8100.12,140.72,7959.41,8754.88,8614.17,6.09,1122.00,1487.00,1.04,56935572
4,YC,orig,2d,async,128,3,0,0.00,100.00,656.33,346.82,148.72,198.10,1003.15,854.43,6.19,1123.00,1485.00,1.04,56937648
4,YC,orig,2e_K10,pread,128,3,0,0.00,100.00,657.59,8951.25,141.07,8810.18,9608.84,9467.77,5.77,1123.00,1498.00,1.04,56939064
4,YC,orig,2e_K10,async,128,3,0,0.00,100.00,652.54,359.70,141.53,218.18,1012.24,870.72,6.06,1124.00,1494.00,1.04,56940768
4,YC,orig,2e_K500,pread,128,3,0,0.00,100.00,185.44,51698.03,144.13,51553.89,51883.47,51739.33,6.08,1111.00,1684.00,1.04,56941400
4,YC,orig,2e_K500,async,128,3,0,0.00,100.00,184.50,1171.62,148.41,1023.21,1356.12,1207.71,6.14,1114.00,1665.00,1.04,56941996
4,YC,orig,2f_slru,pread,128,3,0,0.00,100.00,111.19,104710.39,144.79,104565.60,104821.58,104676.79,1.76,0.00,1652.00,1.04,56943484
4,YC,orig,2f_slru,async,128,3,0,0.00,100.00,104.25,42217.05,143.05,42074.00,42321.30,42178.25,1.78,0.00,1652.00,1.04,56940000
4,YC,orig,2f_top14,pread,128,3,0,0.00,100.00,1071.36,1380.74,142.01,1238.74,2452.10,2310.10,5.76,1117.00,1451.00,1.04,56944676
4,YC,orig,2f_top14,async,128,3,0,0.00,100.00,1044.85,236.62,150.44,86.18,1281.47,1131.03,5.94,1117.00,1451.00,1.04,56944724
4,YC,orig,2f_top28,pread,128,3,0,0.00,100.00,1049.31,2584.41,141.09,2443.31,3633.72,3492.62,6.17,1123.00,1462.00,1.04,56945432
4,YC,orig,2f_top28,async,128,3,0,0.00,100.00,1079.00,248.59,143.81,104.78,1327.59,1183.78,6.22,1123.00,1462.00,1.04,56946408
4,YC,orig,layers_5,pread,128,3,0,0.00,100.00,949.77,574.73,140.06,434.67,1524.50,1384.44,5.75,1114.00,1439.00,1.04,56947148
4,YC,orig,layers_5,async,128,3,0,0.00,100.00,976.25,209.70,140.26,69.44,1185.95,1045.69,5.86,1115.00,1439.00,1.04,56945676
4,YC,orig,layers_92,pread,128,3,0,0.00,100.00,654.35,8183.02,140.56,8042.45,8837.37,8696.80,5.75,1122.00,1488.00,1.04,56941588
4,YC,orig,layers_92,async,128,3,0,0.00,100.00,654.79,341.65,141.78,199.88,996.44,854.67,6.02,1123.00,1484.00,1.04,56942476
4,YC,orig,baseline,baseline,128,4,0,0.00,0.00,1128.74,0.00,0.00,0.00,1128.74,1128.74,6.14,1113.00,1439.00,1.04,56943128
4,YC,orig,2d,pread,128,4,0,0.00,100.00,652.62,8123.84,143.06,7980.78,8776.46,8633.40,5.97,1122.00,1488.00,1.04,56943640
4,YC,orig,2d,async,128,4,0,0.00,100.00,655.09,341.15,144.05,197.10,996.24,852.19,5.81,1123.00,1486.00,1.11,56945584
4,YC,orig,2e_K10,pread,128,4,0,0.00,100.00,656.64,8915.11,86.63,8828.48,9571.75,9485.12,6.05,1123.00,1498.00,1.11,56939312
4,YC,orig,2e_K10,async,128,4,0,0.00,100.00,655.12,356.14,141.92,214.22,1011.26,869.34,5.90,1124.00,1495.00,1.11,56954648
4,YC,orig,2e_K500,pread,128,4,0,0.00,100.00,183.97,51784.27,148.11,51636.16,51968.24,51820.13,6.05,1111.00,1679.00,1.11,56954692
4,YC,orig,2e_K500,async,128,4,0,0.00,100.00,188.87,1154.75,142.24,1012.51,1343.62,1201.38,6.12,1114.00,1669.00,1.11,56955840
4,YC,orig,2f_slru,pread,128,4,0,0.00,100.00,107.71,102054.18,139.96,101914.22,102161.89,102021.93,1.75,0.00,1652.00,1.11,56954892
4,YC,orig,2f_slru,async,128,4,0,0.00,100.00,102.21,42121.00,142.55,41978.45,42223.21,42080.66,1.76,0.00,1652.00,1.11,56951744
4,YC,orig,2f_top14,pread,128,4,0,0.00,100.00,949.86,1415.18,141.92,1273.26,2365.04,2223.12,5.93,1117.00,1451.00,1.11,56942080
4,YC,orig,2f_top14,async,128,4,0,0.00,100.00,1044.44,224.57,142.41,82.16,1269.01,1126.60,6.10,1117.00,1450.00,1.11,56940340
4,YC,orig,2f_top28,pread,128,4,0,0.00,100.00,1075.34,2566.58,140.33,2426.25,3641.92,3501.59,6.16,1123.00,1463.00,1.10,56940852
4,YC,orig,2f_top28,async,128,4,0,0.00,100.00,1074.04,246.89,141.57,105.33,1320.93,1179.37,6.12,1123.00,1463.00,1.10,56941456
4,YC,orig,layers_5,pread,128,4,0,0.00,100.00,1056.15,584.86,146.53,438.33,1641.01,1494.48,6.22,1114.00,1439.00,1.10,56937552
4,YC,orig,layers_5,async,128,4,0,0.00,100.00,1088.81,212.36,142.35,70.01,1301.17,1158.82,6.21,1115.00,1439.00,1.10,56937928
