op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
768,read,13623,1,100,55394,0,0
769,read,11444,1,100,56406,0,0
770,read,5703,1,100,2725,0,0
771,read,28311,1,100,2666,0,0
772,read,19954,1,100,55895,0,0
773,read,86051,1,100,56496,0,0
774,read,84406,1,100,2966,0,0
775,read,17818,1,100,2736,0,0
776,read,92528,1,100,56156,0,0
777,read,86682,1,100,2745,0,0
778,read,76511,1,100,56276,0,0
779,read,39579,1,100,55374,0,0
780,read,47814,1,100,55344,0,0
781,read,66861,1,100,2855,0,0
782,read,55156,1,100,2725,0,0
783,read,92510,1,100,2584,0,0
784,read,34498,1,100,2725,0,0
785,read,37182,1,100,55845,0,0
786,read,53868,1,100,55694,0,0
787,read,24121,1,100,2705,0,0
788,read,69929,1,100,56336,0,0
789,read,69356,1,100,56095,0,0
790,read,86615,1,100,55594,0,0
791,read,72056,1,100,2705,0,0
792,read,12010,1,100,56266,0,0
793,read,312,1,100,55495,0,0
794,read,76068,1,100,57197,0,0
795,read,79156,1,100,55574,0,0
796,read,92963,1,100,55094,0,0
797,read,18878,1,100,2956,0,0
798,read,68124,1,100,55354,0,0
799,read,99470,1,100,55745,0,0
800,read,78226,1,100,67827,0,0
801,read,87014,1,100,56406,0,0
802,read,78725,1,100,55364,0,0
803,read,13256,1,100,56125,0,0
804,read,59513,1,100,51867,0,0
805,read,85885,1,100,51798,0,0
806,read,32282,1,100,55435,0,0
807,read,82172,1,100,55024,0,0
808,read,72251,1,100,55404,0,0
809,read,62837,1,100,55375,0,0
810,read,3861,1,100,56256,0,0
811,read,48715,1,100,56937,0,0
812,read,38832,1,100,56345,0,0
813,read,98686,1,100,56306,0,0
814,read,61001,1,100,55043,0,0
815,read,48953,1,100,55625,0,0
816,read,84921,1,100,55244,0,0
817,read,97012,1,100,2725,0,0
818,read,37253,1,100,56015,0,0
819,read,70583,1,100,2996,0,0
820,read,73751,1,100,54964,0,0
821,read,76874,1,100,62899,0,0
822,read,85493,1,100,58901,0,0
823,read,44385,1,100,55945,0,0
824,read,26042,1,100,2795,0,0
825,read,22176,1,100,55113,0,0
826,read,5201,1,100,56737,0,0
827,read,49139,1,100,56706,0,0
828,read,6867,1,100,2926,0,0
829,read,76799,1,100,2695,0,0
830,read,12692,1,100,56436,0,0
831,read,64335,1,100,56676,0,0
832,read,48818,1,100,56797,0,0
833,read,98876,1,100,55975,0,0
834,read,55231,1,100,2795,0,0
835,read,86940,1,100,56135,0,0
836,read,23227,1,100,56336,0,0
837,read,13727,1,100,2735,0,0
838,read,86155,1,100,55875,0,0
839,read,81009,1,100,55475,0,0
840,read,9547,1,100,55154,0,0
841,read,30347,1,100,56566,0,0
842,read,75212,1,100,6392,0,0
843,read,50292,1,100,56065,0,0
844,read,17800,1,100,58470,0,0
845,read,66386,1,100,56026,0,0
846,read,89081,1,100,55273,0,0
847,read,93431,1,100,55204,0,0
848,read,13033,1,100,55995,0,0
849,read,63978,1,100,55764,0,0
850,read,68903,1,100,56275,0,0
851,read,99085,1,100,55645,0,0
852,read,30374,1,100,56446,0,0
853,read,82200,1,100,55955,0,0
854,read,68842,1,100,2695,0,0
855,read,65213,1,100,2715,0,0
856,read,43942,1,100,55895,0,0
857,read,41328,1,100,2805,0,0
858,read,79263,1,100,2765,0,0
859,read,82789,1,100,56045,0,0
860,read,54560,1,100,55725,0,0
861,read,85013,1,100,55183,0,0
862,read,35052,1,100,55905,0,0
863,read,44282,1,100,55083,0,0
864,read,88617,1,100,56606,0,0
865,read,63032,1,100,2745,0,0
866,read,23129,1,100,57769,0,0
867,read,30839,1,100,67477,0,0
868,read,13385,1,100,2805,0,0
869,read,95525,1,100,2765,0,0
870,read,93423,1,100,2595,0,0
871,read,6913,1,100,56446,0,0
872,read,90552,1,100,55484,0,0
873,read,67604,1,100,55935,0,0
874,read,93216,1,100,2775,0,0
875,read,18837,1,100,56006,0,0
876,read,48368,1,100,2726,0,0
877,read,5312,1,100,56947,0,0
878,read,18390,1,100,56356,0,0
879,read,19290,1,100,55504,0,0
880,read,85072,1,100,55554,0,0
881,read,21921,1,100,57238,0,0
882,read,89845,1,100,56596,0,0
883,read,89902,1,100,56646,0,0
884,read,52352,1,100,55394,0,0
885,read,97564,1,100,54973,0,0
886,read,23440,1,100,55885,0,0
887,read,73160,1,100,56255,0,0
888,read,32641,1,100,56606,0,0
889,read,66668,1,100,2735,0,0
890,read,85725,1,100,56035,0,0
891,read,23940,1,100,55494,0,0
892,read,63689,1,100,55414,0,0
893,read,65554,1,100,2765,0,0
894,read,87636,1,100,55625,0,0
895,read,687,1,100,2866,0,0
896,read,61683,1,100,56046,0,0
897,read,20417,1,100,55143,0,0
898,read,36267,1,100,56105,0,0
899,read,45900,1,100,55975,0,0
900,read,88697,1,100,56326,0,0
901,read,66183,1,100,55434,0,0
902,read,83685,1,100,2865,0,0
903,read,57510,1,100,56145,0,0
904,read,29466,1,100,2735,0,0
905,read,8768,1,100,55735,0,0
906,read,55952,1,100,2756,0,0
907,read,97850,1,100,56627,0,0
908,read,61916,1,100,2755,0,0
909,read,51946,1,100,55785,0,0
910,read,41757,1,100,55865,0,0
911,read,6198,1,100,2755,0,0
912,read,83607,1,100,2995,0,0
913,read,56280,1,100,55484,0,0
914,read,54584,1,100,2695,0,0
915,read,91386,1,100,55995,0,0
916,read,11568,1,100,56246,0,0
917,read,42902,1,100,2725,0,0
918,read,58119,1,100,55625,0,0
919,read,60797,1,100,55704,0,0
920,read,1897,1,100,55605,0,0
921,read,14635,1,100,55144,0,0
922,read,4982,1,100,55684,0,0
923,read,93546,1,100,2725,0,0
924,read,46227,1,100,56957,0,0
925,read,47860,1,100,2725,0,0
926,read,41985,1,100,56225,0,0
927,read,31237,1,100,55374,0,0
928,read,91800,1,100,55334,0,0
929,read,71860,1,100,55584,0,0
930,read,91088,1,100,55995,0,0
931,read,88260,1,100,55384,0,0
932,read,73673,1,100,55254,0,0
933,read,62404,1,100,55263,0,0
934,read,95616,1,100,56106,0,0
935,read,77149,1,100,55414,0,0
936,read,91120,1,100,56105,0,0
937,read,44716,1,100,2745,0,0
938,read,87239,1,100,2715,0,0
939,read,30614,1,100,57037,0,0
940,read,4281,1,100,5871,0,0
941,read,24203,1,100,55895,0,0
942,read,16603,1,100,63870,0,0
943,read,85639,1,100,56206,0,0
944,read,58824,1,100,2845,0,0
945,read,26521,1,100,55314,0,0
946,read,88759,1,100,55124,0,0
947,read,61460,1,100,56326,0,0
948,read,56174,1,100,56446,0,0
949,read,83802,1,100,97053,0,0
950,read,1868,1,100,55865,0,0
951,read,45638,1,100,56236,0,0
952,read,85070,1,100,2675,0,0
953,read,16389,1,100,2746,0,0
954,read,35281,1,100,56326,0,0
955,read,46722,1,100,2715,0,0
956,read,71355,1,100,57097,0,0
957,read,40732,1,100,55384,0,0
958,read,88362,1,100,2765,0,0
959,read,9371,1,100,56336,0,0
960,read,45351,1,100,55384,0,0
961,read,26979,1,100,55174,0,0
962,read,6149,1,100,55254,0,0
963,read,15480,1,100,55434,0,0
964,read,73192,1,100,55965,0,0
965,read,16848,1,100,55565,0,0
966,read,67777,1,100,2765,0,0
967,read,1318,1,100,2846,0,0
968,read,78637,1,100,55625,0,0
969,read,63710,1,100,2765,0,0
970,read,67557,1,100,2745,0,0
971,read,55108,1,100,55794,0,0
972,read,52389,1,100,55795,0,0
973,read,92311,1,100,56346,0,0
974,read,65478,1,100,55314,0,0
975,read,8404,1,100,2946,0,0
976,read,24699,1,100,56255,0,0
977,read,24046,1,100,55244,0,0
978,read,45756,1,100,55865,0,0
979,read,30001,1,100,2796,0,0
980,read,43135,1,100,55775,0,0
981,read,91486,1,100,56256,0,0
982,read,54356,1,100,2776,0,0
983,read,96615,1,100,55595,0,0
984,read,64003,1,100,51516,0,0
985,read,15331,1,100,55725,0,0
986,read,51894,1,100,56235,0,0
987,read,9601,1,100,2815,0,0
988,read,47065,1,100,63670,0,0
989,read,66804,1,100,56145,0,0
990,read,49227,1,100,55033,0,0
991,read,13437,1,100,55544,0,0
992,read,25685,1,100,56406,0,0
993,read,33707,1,100,55745,0,0
994,read,11750,1,100,2806,0,0
995,read,90757,1,100,57278,0,0
996,read,15867,1,100,2735,0,0
997,read,48260,1,100,55544,0,0
998,read,22927,1,100,2775,0,0
999,read,24907,1,100,56085,0,0
1000,read,10801,1,100,55685,0,0
1001,read,8572,1,100,55795,0,0
1002,read,55346,1,100,56366,0,0
1003,read,84582,1,100,56075,0,0
1004,read,85806,1,100,56206,0,0
1005,read,58786,1,100,2805,0,0
1006,read,95734,1,100,55995,0,0
1007,read,57249,1,100,56616,0,0
1008,read,58639,1,100,55705,0,0
1009,read,93669,1,100,55605,0,0
1010,read,5293,1,100,56265,0,0
1011,read,54345,1,100,56226,0,0
1012,read,6757,1,100,56436,0,0
1013,read,12311,1,100,55094,0,0
1014,read,39207,1,100,56225,0,0
1015,read,66520,1,100,55364,0,0
1016,read,51457,1,100,56787,0,0
1017,read,49339,1,100,2706,0,0
1018,read,95891,1,100,56196,0,0
1019,read,43560,1,100,55043,0,0
1020,read,48206,1,100,2715,0,0
1021,read,45768,1,100,2705,0,0
1022,read,8272,1,100,55935,0,0
1023,read,43662,1,100,55465,0,0
1024,read,79390,1,100,55895,0,0
1025,read,24305,1,100,56206,0,0
1026,read,15872,1,100,2695,0,0
1027,read,3535,1,100,55704,0,0
1028,read,58248,1,100,56055,0,0
1029,read,51359,1,100,55615,0,0
1030,read,65548,1,100,2786,0,0
1031,read,42121,1,100,55745,0,0
1032,read,4322,1,100,2935,0,0
1033,read,26820,1,100,55004,0,0
1034,read,37619,1,100,56637,0,0
1035,read,41429,1,100,56406,0,0
1036,read,92135,1,100,55435,0,0
1037,read,37626,1,100,2625,0,0
1038,read,19885,1,100,2775,0,0
1039,read,41916,1,100,56316,0,0
1040,read,79295,1,100,55805,0,0
1041,read,61826,1,100,55996,0,0
1042,read,47278,1,100,2756,0,0
1043,read,29674,1,100,55555,0,0
1044,read,70044,1,100,56396,0,0
1045,read,98842,1,100,2916,0,0
1046,read,4517,1,100,55454,0,0
1047,read,80693,1,100,56496,0,0
1048,read,61723,1,100,61034,0,0
1049,read,20411,1,100,2815,0,0
1050,read,27262,1,100,2735,0,0
1051,read,43277,1,100,2725,0,0
1052,read,31553,1,100,56105,0,0
1053,read,91783,1,100,56276,0,0
1054,read,62373,1,100,55524,0,0
1055,read,73154,1,100,55795,0,0
1056,read,29051,1,100,56065,0,0
1057,read,40915,1,100,55374,0,0
1058,read,21321,1,100,60113,0,0
1059,read,25807,1,100,56056,0,0
1060,read,60759,1,100,2716,0,0
1061,read,63218,1,100,56266,0,0
1062,read,43362,1,100,55013,0,0
1063,read,62395,1,100,2745,0,0
1064,read,82110,1,100,55033,0,0
1065,read,58580,1,100,56106,0,0
1066,read,60719,1,100,55845,0,0
1067,read,35347,1,100,60153,0,0
1068,read,57195,1,100,2806,0,0
1069,read,94330,1,100,2756,0,0
1070,read,38461,1,100,55645,0,0
1071,read,10398,1,100,56917,0,0
1072,read,85368,1,100,56046,0,0
1073,read,51597,1,100,2786,0,0
1074,read,61078,1,100,100409,0,0
1075,read,12917,1,100,2795,0,0
1076,read,80036,1,100,55745,0,0
1077,read,42219,1,100,2735,0,0
1078,read,50171,1,100,55715,0,0
1079,read,74217,1,100,55154,0,0
1080,read,73899,1,100,55234,0,0
1081,read,80307,1,100,2935,0,0
1082,read,69520,1,100,55404,0,0
1083,read,16950,1,100,57368,0,0
1084,read,30560,1,100,2935,0,0
1085,read,7519,1,100,55464,0,0
1086,read,21105,1,100,55945,0,0
1087,read,91248,1,100,56045,0,0
1088,read,54558,1,100,2755,0,0
1089,read,66747,1,100,56105,0,0
1090,read,58216,1,100,55534,0,0
1091,read,88747,1,100,2775,0,0
1092,read,79891,1,100,56166,0,0
1093,read,35745,1,100,55885,0,0
1094,read,79613,1,100,55244,0,0
1095,read,30811,1,100,2805,0,0
1096,read,38086,1,100,55474,0,0
1097,read,22934,1,100,2805,0,0
1098,read,68194,1,100,55404,0,0
1099,read,31123,1,100,55765,0,0
1100,read,91426,1,100,56106,0,0
1101,read,54689,1,100,2775,0,0
1102,read,96534,1,100,2725,0,0
1103,read,10866,1,100,2865,0,0
1104,read,76447,1,100,56326,0,0
1105,read,50539,1,100,56476,0,0
1106,read,71790,1,100,55304,0,0
1107,read,8281,1,100,102513,0,0
1108,read,48268,1,100,2746,0,0
1109,read,61052,1,100,2686,0,0
1110,read,90993,1,100,2775,0,0
1111,read,82926,1,100,56146,0,0
1112,read,17678,1,100,2835,0,0
1113,read,22052,1,100,2695,0,0
1114,read,45127,1,100,55565,0,0
1115,read,91699,1,100,56977,0,0
1116,read,77059,1,100,55784,0,0
1117,read,16824,1,100,2785,0,0
1118,read,18316,1,100,56536,0,0
1119,read,39887,1,100,2816,0,0
1120,read,54520,1,100,56186,0,0
1121,read,20249,1,100,56185,0,0
1122,read,21013,1,100,55805,0,0
1123,read,59531,1,100,2915,0,0
1124,read,35158,1,100,2745,0,0
1125,read,80852,1,100,55925,0,0
1126,read,30410,1,100,55725,0,0
1127,read,80381,1,100,55976,0,0
1128,read,25715,1,100,56587,0,0
1129,read,38890,1,100,56136,0,0
1130,read,25071,1,100,55424,0,0
1131,read,77081,1,100,55845,0,0
1132,read,77868,1,100,55174,0,0
1133,read,6447,1,100,56095,0,0
1134,read,98325,1,100,56045,0,0
1135,read,40514,1,100,56206,0,0
1136,read,25141,1,100,55364,0,0
1137,read,80100,1,100,56236,0,0
1138,read,58635,1,100,2825,0,0
1139,read,3375,1,100,55544,0,0
1140,read,23712,1,100,63610,0,0
1141,read,20770,1,100,55224,0,0
1142,read,43653,1,100,2695,0,0
1143,read,81612,1,100,55695,0,0
1144,read,87270,1,100,56006,0,0
1145,read,21139,1,100,56156,0,0
1146,read,42702,1,100,2775,0,0
1147,read,5180,1,100,2695,0,0
1148,read,13182,1,100,56136,0,0
1149,read,31900,1,100,2775,0,0
1150,read,5412,1,100,2725,0,0
1151,read,45539,1,100,56135,0,0
1152,read,28250,1,100,55454,0,0
1153,read,10954,1,100,51737,0,0
1154,read,22906,1,100,2775,0,0
1155,read,60534,1,100,61055,0,0
1156,read,57034,1,100,63560,0,0
1157,read,22550,1,100,57928,0,0
1158,read,12387,1,100,55124,0,0
1159,read,72911,1,100,55915,0,0
1160,read,68706,1,100,56106,0,0
1161,read,6649,1,100,2785,0,0
1162,read,79437,1,100,55504,0,0
1163,read,86124,1,100,56045,0,0
1164,read,31071,1,100,55474,0,0
1165,read,85782,1,100,56276,0,0
1166,read,13373,1,100,2715,0,0
1167,read,54323,1,100,2665,0,0
1168,read,20418,1,100,2685,0,0
1169,read,31132,1,100,55063,0,0
1170,read,88068,1,100,55434,0,0
1171,read,40221,1,100,56697,0,0
1172,read,22391,1,100,55354,0,0
1173,read,59057,1,100,56066,0,0
1174,read,16758,1,100,55735,0,0
1175,read,76271,1,100,55654,0,0
1176,read,48339,1,100,55715,0,0
1177,read,96719,1,100,55825,0,0
1178,read,52405,1,100,101601,0,0
1179,read,2956,1,100,2725,0,0
1180,read,80673,1,100,56216,0,0
1181,read,63897,1,100,55625,0,0
1182,read,40753,1,100,2755,0,0
1183,read,56781,1,100,2875,0,0
1184,read,56607,1,100,55394,0,0
1185,read,95097,1,100,55434,0,0
1186,read,78777,1,100,56036,0,0
1187,read,20936,1,100,56265,0,0
1188,read,74646,1,100,64201,0,0
1189,read,18837,1,100,2746,0,0
1190,read,25224,1,100,2715,0,0
1191,read,29993,1,100,2755,0,0
1192,read,39239,1,100,56456,0,0
1193,read,97519,1,100,55094,0,0
1194,read,88084,1,100,62979,0,0
1195,read,57808,1,100,56086,0,0
1196,read,66293,1,100,55825,0,0
1197,read,19171,1,100,53390,0,0
1198,read,89062,1,100,2775,0,0
1199,read,77011,1,100,55274,0,0
1200,read,92060,1,100,55985,0,0
1201,read,25866,1,100,63609,0,0
1202,read,20822,1,100,60173,0,0
1203,read,69394,1,100,56035,0,0
1204,read,22108,1,100,55564,0,0
1205,read,30461,1,100,56486,0,0
1206,read,65355,1,100,55724,0,0
1207,read,97630,1,100,55204,0,0
1208,read,15559,1,100,56245,0,0
1209,read,12380,1,100,2685,0,0
1210,read,39669,1,100,55725,0,0
1211,read,82333,1,100,55104,0,0
1212,read,23229,1,100,2765,0,0
1213,read,91855,1,100,55013,0,0
1214,read,2138,1,100,2845,0,0
1215,read,65385,1,100,55044,0,0
1216,read,94243,1,100,55645,0,0
1217,read,82189,1,100,2795,0,0
1218,read,87617,1,100,2725,0,0
1219,read,53106,1,100,57047,0,0
1220,read,30318,1,100,56646,0,0
1221,read,72420,1,100,55484,0,0
1222,read,83586,1,100,55284,0,0
1223,read,30375,1,100,2945,0,0
1224,read,81319,1,100,55755,0,0
1225,read,56598,1,100,55064,0,0
1226,read,94118,1,100,55173,0,0
1227,read,10224,1,100,56867,0,0
1228,read,35161,1,100,2775,0,0
1229,read,32965,1,100,55554,0,0
1230,read,73619,1,100,55484,0,0
1231,read,38939,1,100,56105,0,0
1232,read,34867,1,100,2715,0,0
1233,read,30943,1,100,55324,0,0
1234,read,19854,1,100,55324,0,0
1235,read,80915,1,100,56296,0,0
1236,read,26780,1,100,55294,0,0
1237,read,24922,1,100,55023,0,0
1238,read,1161,1,100,56436,0,0
1239,read,86530,1,100,2765,0,0
1240,read,93293,1,100,55695,0,0
1241,read,11866,1,100,56426,0,0
1242,read,53747,1,100,55775,0,0
1243,read,67232,1,100,55153,0,0
1244,read,39649,1,100,55474,0,0
1245,read,64000,1,100,2846,0,0
1246,read,9307,1,100,55935,0,0
1247,read,24316,1,100,2755,0,0
1248,read,60938,1,100,55144,0,0
1249,read,42363,1,100,55253,0,0
1250,read,66160,1,100,55535,0,0
1251,read,9443,1,100,56326,0,0
1252,read,57156,1,100,2695,0,0
1253,read,71374,1,100,57017,0,0
1254,read,40649,1,100,55925,0,0
1255,read,12563,1,100,56375,0,0
1256,read,99702,1,100,56466,0,0
1257,read,59099,1,100,56055,0,0
1258,read,83508,1,100,55194,0,0
1259,read,3199,1,100,56977,0,0
1260,read,18537,1,100,2735,0,0
1261,read,34743,1,100,56837,0,0
1262,read,43797,1,100,56396,0,0
1263,read,16679,1,100,55484,0,0
1264,read,57810,1,100,2705,0,0
1265,read,98103,1,100,56706,0,0
1266,read,95949,1,100,2835,0,0
1267,read,61312,1,100,55705,0,0
1268,read,39637,1,100,2605,0,0
1269,read,15251,1,100,55284,0,0
1270,read,91302,1,100,55955,0,0
1271,read,64889,1,100,55955,0,0
1272,read,62893,1,100,55615,0,0
1273,read,45979,1,100,60163,0,0
1274,read,48857,1,100,59151,0,0
1275,read,16309,1,100,55845,0,0
1276,read,30250,1,100,56225,0,0
1277,read,46978,1,100,55685,0,0
1278,read,92036,1,100,55514,0,0
1279,read,33358,1,100,56255,0,0
1280,read,35049,1,100,2705,0,0
1281,read,75257,1,100,9728,0,0
1282,read,69082,1,100,2826,0,0
1283,read,12094,1,100,54703,0,0
1284,read,13566,1,100,53330,0,0
1285,read,1205,1,100,104316,0,0
1286,read,84401,1,100,2785,0,0
1287,read,93543,1,100,2835,0,0
1288,read,45450,1,100,55454,0,0
1289,read,49046,1,100,55103,0,0
1290,read,59010,1,100,56446,0,0
1291,read,58647,1,100,64271,0,0
1292,read,50778,1,100,2796,0,0
1293,read,19737,1,100,55023,0,0
1294,read,23382,1,100,55955,0,0
1295,read,31494,1,100,55494,0,0
1296,read,23520,1,100,56145,0,0
1297,read,85019,1,100,2775,0,0
1298,read,88501,1,100,2715,0,0
1299,read,43561,1,100,2775,0,0
1300,read,27131,1,100,2835,0,0
1301,read,94520,1,100,55594,0,0
1302,read,59391,1,100,55725,0,0
1303,read,99066,1,100,56015,0,0
1304,read,18828,1,100,58490,0,0
1305,read,88508,1,100,2625,0,0
1306,read,71881,1,100,55314,0,0
1307,read,31963,1,100,55634,0,0
1308,read,96576,1,100,55064,0,0
1309,read,56140,1,100,56076,0,0
1310,read,48746,1,100,56416,0,0
1311,read,49493,1,100,2806,0,0
1312,read,21101,1,100,2696,0,0
1313,read,33866,1,100,55404,0,0
1314,read,75110,1,100,2876,0,0
1315,read,48004,1,100,54954,0,0
1316,read,51839,1,100,55905,0,0
1317,read,70069,1,100,2785,0,0
1318,read,92073,1,100,2705,0,0
1319,read,56731,1,100,55314,0,0
1320,read,90083,1,100,54993,0,0
1321,read,85500,1,100,2795,0,0
1322,read,742,1,100,56877,0,0
1323,read,92648,1,100,56255,0,0
1324,read,30273,1,100,2735,0,0
1325,read,62231,1,100,55665,0,0
1326,read,29552,1,100,55684,0,0
1327,read,88328,1,100,2755,0,0
1328,read,78356,1,100,56155,0,0
1329,read,30091,1,100,55975,0,0
1330,read,20286,1,100,56336,0,0
1331,read,78522,1,100,55254,0,0
1332,read,45075,1,100,55114,0,0
1333,read,58302,1,100,2725,0,0
1334,read,93489,1,100,56987,0,0
1335,read,80157,1,100,52077,0,0
1336,read,41986,1,100,3056,0,0
1337,read,93228,1,100,2715,0,0
1338,read,491,1,100,55524,0,0
1339,read,85537,1,100,55674,0,0
1340,read,61113,1,100,4439,0,0
1341,read,44142,1,100,55855,0,0
1342,read,59525,1,100,2826,0,0
1343,read,87561,1,100,55735,0,0
1344,read,7099,1,100,56176,0,0
1345,read,31121,1,100,2735,0,0
1346,read,2996,1,100,55495,0,0
1347,read,34016,1,100,55354,0,0
1348,read,17469,1,100,56566,0,0
1349,read,35503,1,100,55775,0,0
1350,read,23900,1,100,2765,0,0
1351,read,64426,1,100,56195,0,0
1352,read,23895,1,100,2876,0,0
1353,read,87783,1,100,55945,0,0
1354,read,85634,1,100,2816,0,0
1355,read,20866,1,100,2715,0,0
1356,read,31714,1,100,56055,0,0
1357,read,69559,1,100,55735,0,0
1358,read,16423,1,100,55594,0,0
1359,read,22686,1,100,55244,0,0
1360,read,84455,1,100,56225,0,0
1361,read,36243,1,100,56055,0,0
1362,read,52601,1,100,56486,0,0
1363,read,71705,1,100,55635,0,0
1364,read,62183,1,100,56016,0,0
1365,read,7378,1,100,56015,0,0
1366,read,50027,1,100,55975,0,0
1367,read,73831,1,100,55163,0,0
1368,read,54970,1,100,55394,0,0
1369,read,34033,1,100,2715,0,0
1370,read,90965,1,100,56326,0,0
1371,read,86584,1,100,55374,0,0
1372,read,42606,1,100,55314,0,0
1373,read,17711,1,100,2825,0,0
1374,read,9839,1,100,55805,0,0
1375,read,30434,1,100,2755,0,0
1376,read,97070,1,100,56305,0,0
1377,read,57431,1,100,56396,0,0
1378,read,85089,1,100,2715,0,0
1379,read,39607,1,100,55174,0,0
1380,read,12096,1,100,2746,0,0
1381,read,48030,1,100,55263,0,0
1382,read,22013,1,100,2775,0,0
1383,read,54716,1,100,54974,0,0
1384,read,36408,1,100,56406,0,0
1385,read,59937,1,100,55384,0,0
1386,read,71233,1,100,55624,0,0
1387,read,97416,1,100,52799,0,0
1388,read,63091,1,100,56637,0,0
1389,read,81153,1,100,55625,0,0
1390,read,5280,1,100,2735,0,0
1391,read,7259,1,100,55905,0,0
1392,read,31349,1,100,2765,0,0
1393,read,19430,1,100,55534,0,0
1394,read,60858,1,100,55935,0,0
1395,read,56102,1,100,2705,0,0
1396,read,30025,1,100,2796,0,0
1397,read,13493,1,100,55554,0,0
1398,read,67843,1,100,108654,0,0
1399,read,64793,1,100,2755,0,0
1400,read,5338,1,100,56576,0,0
1401,read,81419,1,100,57979,0,0
1402,read,81505,1,100,53139,0,0
1403,read,48951,1,100,2705,0,0
1404,read,17205,1,100,57518,0,0
1405,read,25300,1,100,58680,0,0
1406,read,29113,1,100,2775,0,0
1407,read,2605,1,100,2855,0,0
1408,read,90258,1,100,54943,0,0
1409,read,8642,1,100,62297,0,0
1410,read,9490,1,100,55785,0,0
1411,read,66913,1,100,81373,0,0
1412,read,70499,1,100,67387,0,0
1413,read,66078,1,100,2805,0,0
1414,read,62952,1,100,56396,0,0
1415,read,70455,1,100,2985,0,0
1416,read,82127,1,100,2735,0,0
1417,read,65084,1,100,2695,0,0
1418,read,38150,1,100,2755,0,0
1419,read,83641,1,100,2695,0,0
1420,read,25129,1,100,2736,0,0
1421,read,42506,1,100,55495,0,0
1422,read,51418,1,100,2806,0,0
1423,read,82285,1,100,55415,0,0
1424,read,85048,1,100,55154,0,0
1425,read,26059,1,100,2725,0,0
1426,read,67683,1,100,55103,0,0
1427,read,81554,1,100,55755,0,0
1428,read,27989,1,100,55434,0,0
1429,read,25228,1,100,2705,0,0
1430,read,4576,1,100,55634,0,0
1431,read,86991,1,100,3046,0,0
1432,read,88820,1,100,55565,0,0
1433,read,67729,1,100,55664,0,0
1434,read,25423,1,100,55314,0,0
1435,read,82093,1,100,55564,0,0
1436,read,39232,1,100,2715,0,0
1437,read,36653,1,100,55574,0,0
1438,read,61664,1,100,2725,0,0
1439,read,37610,1,100,2715,0,0
1440,read,17953,1,100,55414,0,0
1441,read,70631,1,100,55494,0,0
1442,read,51261,1,100,2795,0,0
1443,read,42042,1,100,2715,0,0
1444,read,16566,1,100,2765,0,0
1445,read,32410,1,100,57237,0,0
1446,read,20006,1,100,55765,0,0
1447,read,10092,1,100,2815,0,0
1448,read,48775,1,100,2895,0,0
1449,read,83083,1,100,55434,0,0
1450,read,30491,1,100,56606,0,0
1451,read,47811,1,100,2705,0,0
1452,read,13941,1,100,55614,0,0
