workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
B,orig,2f_slru,async,e2e_us,10,749.16,675.61,664.65,867.72,633.95,1233.3,10/10,robust,seed01=888.8;seed02=672.1;seed03=685.5;seed04=662.7;seed05=679.1;seed06=663.5;seed07=634.0;seed08=1233.3;seed09=725.1;seed10=647.5
B,orig,2f_slru,async,e2e_warm_us,10,731.26,660.47,649.02,846.55,617.8,1201.97,10/10,robust,seed01=868.5;seed02=657.1;seed03=670.3;seed04=648.0;seed05=663.8;seed06=646.4;seed07=617.8;seed08=1202.0;seed09=705.6;seed10=633.1
B,orig,2f_slru,async,first_query_us,10,-88.61,-89.52,-89.75,-87.08,-90.14,-82.56,10/10,robust,seed01=-86.3;seed02=-89.3;seed03=-89.4;seed04=-89.9;seed05=-89.6;seed06=-89.8;seed07=-90.1;seed08=-82.6;seed09=-89.0;seed10=-90.1
B,orig,2f_slru,pread,e2e_us,10,2038.94,1859.09,1832.05,2324.93,1775.39,3186.44,10/10,robust,seed01=2412.3;seed02=1854.5;seed03=1863.7;seed04=1820.6;seed05=1884.7;seed06=1813.8;seed07=1775.4;seed08=3186.4;seed09=1990.5;seed10=1787.5
B,orig,2f_slru,pread,e2e_warm_us,10,2021.08,1844.05,1816.2,2304.27,1759.28,3155.64,10/10,robust,seed01=2393.1;seed02=1839.4;seed03=1848.7;seed04=1806.0;seed05=1869.3;seed06=1795.4;seed07=1759.3;seed08=3155.6;seed09=1970.7;seed10=1773.1
B,orig,2f_slru,pread,first_query_us,10,-88.74,-89.78,-89.87,-87.21,-90.23,-82.75,10/10,robust,seed01=-86.5;seed02=-89.4;seed03=-89.8;seed04=-90.0;seed05=-89.8;seed06=-89.9;seed07=-90.2;seed08=-82.7;seed09=-89.0;seed10=-90.2
B,ta,2e_K10,async,e2e_us,10,-1.86,7.22,-12.66,8.62,-24.89,16.48,6/10,tie,seed01=10.0;seed02=6.6;seed03=7.8;seed04=14.7;seed05=-21.7;seed06=-24.6;seed07=16.5;seed08=15.7;seed09=-18.8;seed10=-24.9
B,ta,2e_K10,async,e2e_warm_us,10,-21.08,-13.2,-29.78,-12.77,-41.47,-5.44,10/10,robust,seed01=-9.7;seed02=-13.2;seed03=-8.7;seed04=-5.4;seed05=-36.9;seed06=-41.5;seed07=-10.2;seed08=-13.2;seed09=-35.2;seed10=-36.8
B,ta,2e_K10,async,first_query_us,10,-35.89,-31.14,-43.07,-29.07,-53.78,-22.73,10/10,robust,seed01=-25.3;seed02=-28.2;seed03=-22.7;seed04=-23.3;seed05=-49.5;seed06=-53.8;seed07=-30.7;seed08=-31.6;seed09=-46.6;seed10=-47.2
B,ta,2e_K10,pread,e2e_us,10,220.52,219.34,177.87,268.53,137.32,374.2,10/10,robust,seed01=264.8;seed02=224.3;seed03=214.4;seed04=273.9;seed05=159.0;seed06=141.1;seed07=374.2;seed08=270.1;seed09=137.3;seed10=146.1
