page_number,file_offset
16763,68657152
16764,68661248
16765,68665344
16766,68669440
16767,68673536
16768,68677632
16769,68681728
16770,68685824
16771,68689920
16772,68694016
16773,68698112
16774,68702208
16775,68706304
16776,68710400
16777,68714496
16778,68718592
16779,68722688
16780,68726784
16781,68730880
16782,68734976
16783,68739072
16784,68743168
16785,68747264
16786,68751360
16787,68755456
16788,68759552
16789,68763648
16790,68767744
16791,68771840
16792,68775936
16793,68780032
16794,68784128
16795,68788224
16796,68792320
16797,68796416
16798,68800512
16799,68804608
16800,68808704
16801,68812800
16802,68816896
16803,68820992
16804,68825088
16805,68829184
16806,68833280
16807,68837376
16808,68841472
16809,68845568
16810,68849664
16811,68853760
16812,68857856
16813,68861952
16814,68866048
16815,68870144
16816,68874240
16817,68878336
16818,68882432
16819,68886528
16820,68890624
16821,68894720
16822,68898816
16823,68902912
16824,68907008
16825,68911104
16826,68915200
16827,68919296
16828,68923392
16829,68927488
16830,68931584
16831,68935680
16832,68939776
16833,68943872
16834,68947968
16835,68952064
16836,68956160
16837,68960256
16838,68964352
16839,68968448
16840,68972544
16841,68976640
16842,68980736
16843,68984832
16844,68988928
16845,68993024
16846,68997120
16847,69001216
16848,69005312
16849,69009408
16850,69013504
16851,69017600
16852,69021696
16853,69025792
16854,69029888
16855,69033984
16856,69038080
16857,69042176
16858,69046272
16859,69050368
16860,69054464
16861,69058560
16862,69062656
16863,69066752
16864,69070848
16865,69074944
16866,69079040
16867,69083136
16868,69087232
16869,69091328
16870,69095424
16871,69099520
16872,69103616
16873,69107712
16874,69111808
16875,69115904
16876,69120000
16877,69124096
16878,69128192
16879,69132288
16880,69136384
16881,69140480
16882,69144576
16883,69148672
16884,69152768
16885,69156864
16886,69160960
16887,69165056
16888,69169152
16889,69173248
16890,69177344
16891,69181440
16892,69185536
16893,69189632
16894,69193728
16895,69197824
16896,69201920
16897,69206016
16898,69210112
16899,69214208
16900,69218304
16901,69222400
16902,69226496
16903,69230592
16904,69234688
16905,69238784
16906,69242880
16907,69246976
16908,69251072
16909,69255168
16910,69259264
16911,69263360
16912,69267456
16913,69271552
16914,69275648
16915,69279744
16916,69283840
16917,69287936
16918,69292032
16919,69296128
16920,69300224
16921,69304320
16922,69308416
16923,69312512
16924,69316608
16925,69320704
16926,69324800
16927,69328896
16928,69332992
16929,69337088
16930,69341184
16931,69345280
16932,69349376
16933,69353472
16934,69357568
16935,69361664
16936,69365760
16937,69369856
16938,69373952
16939,69378048
16940,69382144
16941,69386240
16942,69390336
16943,69394432
16944,69398528
16945,69402624
16946,69406720
16947,69410816
16948,69414912
16949,69419008
16950,69423104
16951,69427200
16952,69431296
16953,69435392
16954,69439488
16955,69443584
16956,69447680
16957,69451776
16958,69455872
16959,69459968
16960,69464064
16961,69468160
16962,69472256
16963,69476352
16964,69480448
16965,69484544
16966,69488640
16967,69492736
16968,69496832
16969,69500928
16970,69505024
16971,69509120
16972,69513216
16973,69517312
16974,69521408
16975,69525504
16976,69529600
16977,69533696
16978,69537792
16979,69541888
16980,69545984
16981,69550080
16982,69554176
16983,69558272
16984,69562368
16985,69566464
16986,69570560
16987,69574656
16988,69578752
16989,69582848
16990,69586944
16991,69591040
16992,69595136
16993,69599232
16994,69603328
16995,69607424
16996,69611520
16997,69615616
16998,69619712
16999,69623808
17000,69627904
17001,69632000
17002,69636096
17003,69640192
17004,69644288
17005,69648384
17006,69652480
17007,69656576
17008,69660672
17009,69664768
17010,69668864
17011,69672960
17012,69677056
17013,69681152
17014,69685248
17015,69689344
17016,69693440
17017,69697536
17018,69701632
17019,69705728
17020,69709824
17021,69713920
17022,69718016
17023,69722112
17024,69726208
17025,69730304
17026,69734400
17027,69738496
17028,69742592
17029,69746688
17030,69750784
17031,69754880
17032,69758976
17033,69763072
17034,69767168
17035,69771264
17036,69775360
17037,69779456
17038,69783552
17039,69787648
17040,69791744
17041,69795840
17042,69799936
17043,69804032
17044,69808128
17045,69812224
17046,69816320
17047,69820416
17048,69824512
17049,69828608
17050,69832704
17051,69836800
17052,69840896
17053,69844992
17054,69849088
17055,69853184
17056,69857280
17057,69861376
17058,69865472
17059,69869568
17060,69873664
17061,69877760
17062,69881856
17063,69885952
17064,69890048
17065,69894144
17066,69898240
17067,69902336
17068,69906432
17069,69910528
17070,69914624
17071,69918720
17072,69922816
17073,69926912
17074,69931008
17075,69935104
17076,69939200
17077,69943296
17078,69947392
17079,69951488
17080,69955584
17081,69959680
17082,69963776
17083,69967872
17084,69971968
17085,69976064
17086,69980160
17087,69984256
17088,69988352
17089,69992448
17090,69996544
17091,70000640
17092,70004736
17093,70008832
17094,70012928
17095,70017024
17096,70021120
17097,70025216
17098,70029312
17099,70033408
17100,70037504
17101,70041600
17102,70045696
17103,70049792
17104,70053888
17105,70057984
17106,70062080
17107,70066176
17108,70070272
17109,70074368
17110,70078464
17111,70082560
17112,70086656
17113,70090752
17114,70094848
17115,70098944
17116,70103040
17117,70107136
17118,70111232
17119,70115328
17120,70119424
17121,70123520
17122,70127616
17123,70131712
17124,70135808
17125,70139904
17126,70144000
17127,70148096
17128,70152192
17129,70156288
17130,70160384
17131,70164480
17132,70168576
17133,70172672
17134,70176768
17135,70180864
17136,70184960
17137,70189056
17138,70193152
17139,70197248
17140,70201344
17141,70205440
17142,70209536
17143,70213632
17144,70217728
17145,70221824
17146,70225920
17147,70230016
17148,70234112
17149,70238208
17150,70242304
17151,70246400
17152,70250496
17153,70254592
17154,70258688
17155,70262784
17156,70266880
17157,70270976
17158,70275072
17159,70279168
17160,70283264
17161,70287360
17162,70291456
17163,70295552
17164,70299648
17165,70303744
17166,70307840
17167,70311936
17168,70316032
17169,70320128
17170,70324224
17171,70328320
17172,70332416
17173,70336512
17174,70340608
17175,70344704
17176,70348800
17177,70352896
17178,70356992
17179,70361088
17180,70365184
17181,70369280
17182,70373376
17183,70377472
17184,70381568
17185,70385664
17186,70389760
17187,70393856
17188,70397952
17189,70402048
17190,70406144
17191,70410240
17192,70414336
17193,70418432
17194,70422528
17195,70426624
17196,70430720
17197,70434816
17198,70438912
17199,70443008
17200,70447104
17201,70451200
17202,70455296
17203,70459392
17204,70463488
17205,70467584
17206,70471680
17207,70475776
17208,70479872
17209,70483968
17210,70488064
17211,70492160
17212,70496256
17213,70500352
17214,70504448
17215,70508544
17216,70512640
17217,70516736
17218,70520832
17219,70524928
17220,70529024
17221,70533120
17222,70537216
17223,70541312
17224,70545408
17225,70549504
17226,70553600
17227,70557696
17228,70561792
17229,70565888
17230,70569984
17231,70574080
17232,70578176
17233,70582272
17234,70586368
17235,70590464
17236,70594560
17237,70598656
17238,70602752
17239,70606848
17240,70610944
17241,70615040
17242,70619136
17243,70623232
17244,70627328
17245,70631424
17246,70635520
17247,70639616
17248,70643712
17249,70647808
17250,70651904
17251,70656000
17252,70660096
17253,70664192
17254,70668288
17255,70672384
17256,70676480
17257,70680576
17258,70684672
17259,70688768
17260,70692864
17261,70696960
17262,70701056
17263,70705152
17264,70709248
17265,70713344
17266,70717440
17267,70721536
17268,70725632
17269,70729728
17270,70733824
17271,70737920
17272,70742016
17273,70746112
17274,70750208
17275,70754304
17276,70758400
17277,70762496
17278,70766592
17279,70770688
17280,70774784
17281,70778880
17282,70782976
17283,70787072
17284,70791168
17285,70795264
17286,70799360
17287,70803456
17288,70807552
17289,70811648
17290,70815744
17291,70819840
17292,70823936
17293,70828032
17294,70832128
17295,70836224
17296,70840320
17297,70844416
17298,70848512
17299,70852608
17300,70856704
17301,70860800
17302,70864896
17303,70868992
17304,70873088
17305,70877184
17306,70881280
17307,70885376
17308,70889472
17309,70893568
17310,70897664
17311,70901760
17312,70905856
17313,70909952
17314,70914048
17315,70918144
17316,70922240
17317,70926336
17318,70930432
17319,70934528
17320,70938624
17321,70942720
17322,70946816
17323,70950912
17324,70955008
17325,70959104
17326,70963200
17327,70967296
17328,70971392
17329,70975488
17330,70979584
17331,70983680
17332,70987776
17333,70991872
17334,70995968
17335,71000064
17336,71004160
17337,71008256
17338,71012352
17339,71016448
17340,71020544
17341,71024640
17342,71028736
17343,71032832
17344,71036928
17345,71041024
17346,71045120
17347,71049216
17348,71053312
17349,71057408
17350,71061504
17351,71065600
17352,71069696
17353,71073792
17354,71077888
17355,71081984
17356,71086080
17357,71090176
17358,71094272
17359,71098368
17360,71102464
17361,71106560
17362,71110656
17363,71114752
17364,71118848
17365,71122944
17366,71127040
17367,71131136
17368,71135232
17369,71139328
17370,71143424
17371,71147520
17372,71151616
17373,71155712
17374,71159808
17375,71163904
17376,71168000
17377,71172096
17378,71176192
17379,71180288
17380,71184384
17381,71188480
17382,71192576
17383,71196672
17384,71200768
17385,71204864
17386,71208960
17387,71213056
17388,71217152
17389,71221248
17390,71225344
17391,71229440
17392,71233536
17393,71237632
17394,71241728
17395,71245824
17396,71249920
17397,71254016
17398,71258112
17399,71262208
17400,71266304
17401,71270400
17402,71274496
17403,71278592
17404,71282688
17405,71286784
17406,71290880
17407,71294976
17408,71299072
17409,71303168
17410,71307264
17411,71311360
17412,71315456
17413,71319552
17414,71323648
17415,71327744
17416,71331840
17417,71335936
17418,71340032
17419,71344128
17420,71348224
17421,71352320
17422,71356416
17423,71360512
17424,71364608
17425,71368704
17426,71372800
17427,71376896
17428,71380992
17429,71385088
17430,71389184
17431,71393280
17432,71397376
17433,71401472
17434,71405568
17435,71409664
17436,71413760
17437,71417856
17438,71421952
17439,71426048
17440,71430144
17441,71434240
17442,71438336
17443,71442432
17444,71446528
17445,71450624
17446,71454720
17447,71458816
17448,71462912
17449,71467008
17450,71471104
17451,71475200
17452,71479296
17453,71483392
17454,71487488
17455,71491584
17456,71495680
17457,71499776
17458,71503872
17459,71507968
17460,71512064
17461,71516160
17462,71520256
17463,71524352
17464,71528448
17465,71532544
17466,71536640
17467,71540736
17468,71544832
17469,71548928
17470,71553024
17471,71557120
17472,71561216
17473,71565312
17474,71569408
17475,71573504
17476,71577600
17477,71581696
17478,71585792
17479,71589888
17480,71593984
17481,71598080
17482,71602176
17483,71606272
17484,71610368
17485,71614464
17486,71618560
17487,71622656
17488,71626752
17489,71630848
17490,71634944
17491,71639040
17492,71643136
17493,71647232
17494,71651328
17495,71655424
17496,71659520
17497,71663616
17498,71667712
17499,71671808
17500,71675904
17501,71680000
17502,71684096
17503,71688192
17504,71692288
17505,71696384
17506,71700480
17507,71704576
17508,71708672
17509,71712768
17510,71716864
17511,71720960
17512,71725056
17513,71729152
17514,71733248
17515,71737344
17516,71741440
17517,71745536
17518,71749632
17519,71753728
17520,71757824
17521,71761920
17522,71766016
17523,71770112
17524,71774208
17525,71778304
17526,71782400
17527,71786496
17528,71790592
17529,71794688
17530,71798784
17531,71802880
17532,71806976
17533,71811072
17534,71815168
17535,71819264
17536,71823360
17537,71827456
17538,71831552
17539,71835648
17540,71839744
17541,71843840
17542,71847936
17543,71852032
17544,71856128
17545,71860224
17546,71864320
17547,71868416
17548,71872512
17549,71876608
17550,71880704
17551,71884800
17552,71888896
17553,71892992
17554,71897088
17555,71901184
17556,71905280
17557,71909376
17558,71913472
17559,71917568
17560,71921664
17561,71925760
17562,71929856
17563,71933952
17564,71938048
17565,71942144
17566,71946240
17567,71950336
17568,71954432
17569,71958528
17570,71962624
17571,71966720
17572,71970816
17573,71974912
17574,71979008
17575,71983104
17576,71987200
17577,71991296
